codgeo,ze2020,economic_sphere,unit_loc_2024
27069,2812,PRESENTIAL,5
27045,2817,PRODUCTIVE,2
27151,2815,PRESENTIAL,47
26348,0064,PRESENTIAL,32
26347,8431,PRODUCTIVE,82
26254,8431,PRODUCTIVE,0
26262,8431,PRESENTIAL,9
26373,8422,PRODUCTIVE,2
27012,2815,PRESENTIAL,8
27038,2808,PRODUCTIVE,4
27151,2815,PRODUCTIVE,20
27173,2803,PRODUCTIVE,0
26320,8427,PRESENTIAL,18
26333,8433,PRESENTIAL,124
26310,8427,PRESENTIAL,3
27120,2808,PRODUCTIVE,6
27124,2808,PRODUCTIVE,2
27116,2803,PRODUCTIVE,39
26287,8422,PRESENTIAL,12
26359,8431,PRESENTIAL,1
27059,2817,PRESENTIAL,5
27049,2803,PRESENTIAL,67
27049,2803,PRODUCTIVE,78
26250,8431,PRESENTIAL,76
26256,0064,PRESENTIAL,4
26364,8427,PRODUCTIVE,3
26321,8431,PRODUCTIVE,0
27085,2815,PRESENTIAL,9
27096,2812,PRODUCTIVE,5
27081,2808,PRODUCTIVE,1
27016,2817,PRODUCTIVE,54
26292,0064,PRODUCTIVE,5
26289,8431,PRODUCTIVE,14
26278,0064,PRESENTIAL,8
26355,8427,PRESENTIAL,5
26343,8422,PRODUCTIVE,1
27147,2808,PRODUCTIVE,1
27047,2808,PRESENTIAL,3
26261,0055,PRODUCTIVE,6
27152,2817,PRODUCTIVE,4
27021,2811,PRODUCTIVE,2
27106,2803,PRESENTIAL,4
26352,8422,PRESENTIAL,4
26347,8431,PRESENTIAL,181
26255,8431,PRODUCTIVE,1
27056,2803,PRODUCTIVE,131
26330,8433,PRODUCTIVE,24
27028,2803,PRESENTIAL,3
27028,2803,PRODUCTIVE,1
26352,8422,PRODUCTIVE,0
26338,8422,PRESENTIAL,34
27167,2811,PRESENTIAL,7
27141,2808,PRODUCTIVE,0
27138,2803,PRODUCTIVE,6
27108,2808,PRODUCTIVE,13
26291,8431,PRESENTIAL,1
26296,8431,PRODUCTIVE,1
26283,0064,PRESENTIAL,1
26269,0064,PRODUCTIVE,0
26263,0064,PRODUCTIVE,1
26329,0064,PRESENTIAL,4
27051,2803,PRODUCTIVE,19
26340,0064,PRODUCTIVE,5
26368,8431,PRESENTIAL,12
27019,2812,PRESENTIAL,7
27021,2811,PRESENTIAL,2
27174,2811,PRESENTIAL,12
27111,2808,PRESENTIAL,3
27117,2803,PRESENTIAL,27
27130,2803,PRODUCTIVE,7
27133,2815,PRODUCTIVE,9
26304,0064,PRESENTIAL,6
26285,0064,PRODUCTIVE,2
26269,0064,PRESENTIAL,2
26322,0064,PRODUCTIVE,11
26328,8431,PRODUCTIVE,0
26314,8433,PRODUCTIVE,4
26362,8431,PRESENTIAL,2255
26374,0064,PRESENTIAL,1
27176,2817,PRESENTIAL,2
27157,2808,PRESENTIAL,15
27158,2808,PRESENTIAL,5
27133,2815,PRESENTIAL,18
27137,2812,PRESENTIAL,2
27114,2808,PRODUCTIVE,11
27036,2808,PRODUCTIVE,4
27031,2808,PRODUCTIVE,5
27013,2815,PRODUCTIVE,1
26274,8431,PRODUCTIVE,0
26248,8431,PRESENTIAL,1
26310,8427,PRODUCTIVE,2
26334,8422,PRESENTIAL,5
26331,8427,PRODUCTIVE,1
27101,2811,PRODUCTIVE,5
27085,2815,PRODUCTIVE,7
26353,8422,PRESENTIAL,21
26374,0064,PRODUCTIVE,0
27069,2812,PRODUCTIVE,5
27144,2808,PRODUCTIVE,4
27149,2803,PRESENTIAL,1
27032,2808,PRODUCTIVE,10
27042,2803,PRESENTIAL,1
27031,2808,PRESENTIAL,10
26309,8427,PRESENTIAL,6
26329,0064,PRODUCTIVE,4
26358,8431,PRESENTIAL,22
26339,8422,PRODUCTIVE,19
26303,0064,PRODUCTIVE,2
27010,2817,PRODUCTIVE,3
27006,2811,PRESENTIAL,3
26377,0064,PRODUCTIVE,30
27102,2811,PRESENTIAL,4
27063,2808,PRODUCTIVE,4
27071,2811,PRODUCTIVE,5
27120,2808,PRESENTIAL,4
27110,2811,PRODUCTIVE,3
27013,2815,PRESENTIAL,6
27176,2817,PRODUCTIVE,3
27174,2811,PRODUCTIVE,9
26268,8422,PRODUCTIVE,1
26320,8427,PRODUCTIVE,9
27094,2817,PRESENTIAL,2
27100,2811,PRODUCTIVE,21
27011,2815,PRODUCTIVE,9
26370,0064,PRODUCTIVE,0
26300,8431,PRODUCTIVE,2
27126,2811,PRESENTIAL,7
27135,2803,PRESENTIAL,3
27171,2808,PRESENTIAL,5
27070,2817,PRESENTIAL,13
26251,8422,PRESENTIAL,6
26262,8431,PRODUCTIVE,3
27108,2808,PRESENTIAL,19
27076,2808,PRESENTIAL,8
27083,2815,PRESENTIAL,2
27078,2808,PRODUCTIVE,2
27011,2815,PRESENTIAL,12
27114,2808,PRESENTIAL,10
27119,2808,PRESENTIAL,19
27113,2803,PRODUCTIVE,1
27040,2808,PRESENTIAL,3
26272,8422,PRESENTIAL,8
26325,8433,PRESENTIAL,140
26284,0055,PRESENTIAL,12
26291,8431,PRODUCTIVE,1
26335,0064,PRODUCTIVE,4
26350,8422,PRODUCTIVE,0
27020,2808,PRESENTIAL,11
27039,2815,PRODUCTIVE,4
27037,2803,PRESENTIAL,12
27015,2815,PRESENTIAL,10
27063,2808,PRESENTIAL,2
26252,8431,PRESENTIAL,245
26252,8431,PRODUCTIVE,183
27171,2808,PRODUCTIVE,7
27109,2808,PRESENTIAL,5
27094,2817,PRODUCTIVE,3
27079,2803,PRESENTIAL,11
26313,8431,PRESENTIAL,199
26330,8433,PRESENTIAL,38
27033,2808,PRODUCTIVE,3
27003,2808,PRODUCTIVE,23
26360,0055,PRESENTIAL,22
27165,2808,PRESENTIAL,137
27164,2808,PRESENTIAL,7
26264,0064,PRODUCTIVE,1
26257,8422,PRESENTIAL,4
27082,2808,PRODUCTIVE,2
27103,2811,PRESENTIAL,140
27097,2817,PRODUCTIVE,6
26317,0064,PRODUCTIVE,11
26288,0064,PRODUCTIVE,7
27161,2808,PRODUCTIVE,10
27144,2808,PRESENTIAL,2
26378,0064,PRODUCTIVE,0
26365,8431,PRODUCTIVE,16
27009,2812,PRODUCTIVE,5
27090,2815,PRESENTIAL,55
27057,2808,PRODUCTIVE,5
27066,2817,PRODUCTIVE,6
27055,2808,PRODUCTIVE,2
26306,0064,PRODUCTIVE,6
26278,0064,PRODUCTIVE,2
26342,0055,PRODUCTIVE,5
26361,8431,PRESENTIAL,4
27038,2808,PRESENTIAL,8
27081,2808,PRESENTIAL,2
26277,8431,PRODUCTIVE,2
26276,8422,PRESENTIAL,7
27129,2803,PRESENTIAL,5
26308,8431,PRESENTIAL,5
26323,8427,PRODUCTIVE,30
26317,0064,PRESENTIAL,14
27053,2815,PRODUCTIVE,2
27061,2803,PRESENTIAL,5
27048,2817,PRESENTIAL,3
26250,8431,PRODUCTIVE,53
26288,0064,PRESENTIAL,15
26302,8427,PRODUCTIVE,7
26361,8431,PRODUCTIVE,0
27004,2808,PRODUCTIVE,2
27002,0057,PRODUCTIVE,6
27009,2812,PRESENTIAL,8
27044,2808,PRODUCTIVE,4
27167,2811,PRODUCTIVE,8
27168,2817,PRESENTIAL,6
27164,2808,PRODUCTIVE,9
27056,2803,PRESENTIAL,375
26351,8422,PRESENTIAL,1
26340,0064,PRESENTIAL,15
26304,0064,PRODUCTIVE,1
26312,8422,PRESENTIAL,22
26319,8427,PRODUCTIVE,8
26335,0064,PRESENTIAL,2
26324,0055,PRESENTIAL,194
26382,8431,PRODUCTIVE,5
27008,2815,PRODUCTIVE,31
27005,2817,PRESENTIAL,19
26273,8427,PRESENTIAL,15
26255,8431,PRESENTIAL,1
27127,2808,PRODUCTIVE,5
27116,2803,PRESENTIAL,103
27119,2808,PRODUCTIVE,11
27035,2811,PRESENTIAL,2
27045,2817,PRESENTIAL,9
27067,2817,PRESENTIAL,28
27146,2811,PRESENTIAL,6
27157,2808,PRODUCTIVE,11
26337,8422,PRESENTIAL,40
26337,8422,PRODUCTIVE,27
27098,2817,PRESENTIAL,2
26267,0064,PRODUCTIVE,0
26334,8422,PRODUCTIVE,6
26327,8431,PRESENTIAL,5
27130,2803,PRESENTIAL,6
26379,8427,PRODUCTIVE,32
26351,8422,PRODUCTIVE,0
26346,8431,PRESENTIAL,2
26353,8422,PRODUCTIVE,8
26349,8433,PRODUCTIVE,4
27075,2808,PRESENTIAL,5
27083,2815,PRODUCTIVE,1
26253,8431,PRODUCTIVE,0
26275,0055,PRODUCTIVE,13
26324,0055,PRODUCTIVE,102
27014,2808,PRODUCTIVE,4
26373,8422,PRESENTIAL,7
26342,0055,PRESENTIAL,4
27054,2808,PRODUCTIVE,4
27066,2817,PRESENTIAL,4
27072,2817,PRESENTIAL,11
27096,2812,PRESENTIAL,5
27099,2808,PRODUCTIVE,4
27113,2803,PRESENTIAL,2
27135,2803,PRODUCTIVE,3
26270,8427,PRESENTIAL,2
26276,8422,PRODUCTIVE,3
26296,8431,PRESENTIAL,1
27003,2808,PRESENTIAL,33
26378,0064,PRESENTIAL,1
27156,2812,PRODUCTIVE,2
27064,2811,PRODUCTIVE,0
26277,8431,PRESENTIAL,3
27078,2808,PRESENTIAL,3
27101,2811,PRESENTIAL,5
27126,2811,PRODUCTIVE,6
27124,2808,PRESENTIAL,2
26289,8431,PRESENTIAL,53
26299,8431,PRODUCTIVE,0
27002,0057,PRESENTIAL,10
26344,8431,PRESENTIAL,6
26339,8422,PRESENTIAL,25
27170,2811,PRODUCTIVE,12
26257,8422,PRODUCTIVE,2
26248,8431,PRODUCTIVE,5
26332,8433,PRESENTIAL,33
26325,8433,PRODUCTIVE,72
27099,2808,PRESENTIAL,10
26382,8431,PRESENTIAL,8
27055,2808,PRESENTIAL,7
27062,2815,PRODUCTIVE,17
27022,2817,PRESENTIAL,71
27163,2811,PRODUCTIVE,3
26333,8433,PRODUCTIVE,32
27115,2808,PRODUCTIVE,4
26249,8422,PRESENTIAL,20
26267,0064,PRESENTIAL,1
26286,0064,PRODUCTIVE,0
26279,0064,PRODUCTIVE,0
27075,2808,PRODUCTIVE,7
27090,2815,PRODUCTIVE,30
27100,2811,PRESENTIAL,16
27012,2815,PRODUCTIVE,1
26369,0064,PRODUCTIVE,2
26375,0064,PRODUCTIVE,0
27027,2808,PRODUCTIVE,5
27115,2808,PRESENTIAL,2
27140,2817,PRESENTIAL,8
27163,2811,PRESENTIAL,2
27098,2817,PRODUCTIVE,3
27095,2803,PRODUCTIVE,13
27077,2815,PRODUCTIVE,4
27107,2811,PRESENTIAL,26
26300,8431,PRESENTIAL,1
27061,2803,PRODUCTIVE,5
27018,2811,PRODUCTIVE,4
27015,2815,PRODUCTIVE,9
27023,2808,PRODUCTIVE,3
27158,2808,PRODUCTIVE,1
27168,2817,PRODUCTIVE,0
27146,2811,PRODUCTIVE,3
26323,8427,PRESENTIAL,86
26331,8427,PRESENTIAL,9
26363,0064,PRODUCTIVE,1
27137,2812,PRODUCTIVE,2
27140,2817,PRODUCTIVE,2
27136,2808,PRESENTIAL,3
27138,2803,PRESENTIAL,3
26369,0064,PRESENTIAL,3
26372,0064,PRESENTIAL,1
27077,2815,PRESENTIAL,15
26261,0055,PRESENTIAL,9
26298,8427,PRODUCTIVE,1
27156,2812,PRESENTIAL,4
27173,2803,PRESENTIAL,1
27026,2817,PRODUCTIVE,9
26313,8431,PRODUCTIVE,126
26319,8427,PRESENTIAL,6
26316,8427,PRODUCTIVE,0
26316,8427,PRESENTIAL,4
27134,2811,PRODUCTIVE,3
27139,2812,PRODUCTIVE,4
26336,8431,PRODUCTIVE,4
26365,8431,PRESENTIAL,10
27001,2803,PRODUCTIVE,2
26380,8431,PRESENTIAL,11
26282,8431,PRODUCTIVE,0
26282,8431,PRESENTIAL,3
27107,2811,PRODUCTIVE,16
26275,0055,PRESENTIAL,19
27062,2815,PRESENTIAL,12
27046,2803,PRODUCTIVE,9
27141,2808,PRESENTIAL,1
26311,8427,PRODUCTIVE,10
26321,8431,PRESENTIAL,10
26322,0064,PRESENTIAL,7
26327,8431,PRODUCTIVE,3
27043,2808,PRODUCTIVE,5
27032,2808,PRESENTIAL,11
27025,2808,PRODUCTIVE,12
26381,8427,PRESENTIAL,12
26367,0064,PRESENTIAL,14
27004,2808,PRESENTIAL,6
26259,8433,PRESENTIAL,3
26258,8422,PRODUCTIVE,11
26307,8427,PRESENTIAL,84
26303,0064,PRESENTIAL,2
26292,0064,PRESENTIAL,5
27076,2808,PRODUCTIVE,3
27067,2817,PRODUCTIVE,15
27064,2811,PRESENTIAL,3
27148,2803,PRESENTIAL,5
27018,2811,PRESENTIAL,9
27022,2817,PRODUCTIVE,32
27023,2808,PRESENTIAL,4
26363,0064,PRESENTIAL,2
26266,8431,PRESENTIAL,1
26271,8431,PRESENTIAL,54
26268,8422,PRESENTIAL,4
27097,2817,PRESENTIAL,6
27153,2817,PRODUCTIVE,5
27148,2803,PRODUCTIVE,5
27048,2817,PRODUCTIVE,4
27052,2803,PRESENTIAL,11
26315,8427,PRODUCTIVE,6
27025,2808,PRESENTIAL,14
26263,0064,PRESENTIAL,5
26273,8427,PRODUCTIVE,6
26249,8422,PRODUCTIVE,11
26341,8433,PRESENTIAL,6
27103,2811,PRODUCTIVE,57
27091,2815,PRESENTIAL,21
27053,2815,PRESENTIAL,3
27054,2808,PRESENTIAL,6
27162,2808,PRESENTIAL,3
27123,2808,PRODUCTIVE,9
27125,2803,PRESENTIAL,2
26311,8427,PRESENTIAL,38
26308,8431,PRODUCTIVE,1
26332,8433,PRODUCTIVE,13
26380,8431,PRODUCTIVE,11
26274,8431,PRESENTIAL,1
27079,2803,PRODUCTIVE,4
26295,8433,PRODUCTIVE,20
26346,8431,PRODUCTIVE,5
26318,0064,PRESENTIAL,2
26375,0064,PRESENTIAL,1
26376,0064,PRESENTIAL,7
27109,2808,PRODUCTIVE,1
27136,2808,PRODUCTIVE,7
27039,2815,PRESENTIAL,4
27095,2803,PRESENTIAL,10
27091,2815,PRODUCTIVE,14
26318,0064,PRODUCTIVE,0
26326,0055,PRODUCTIVE,16
26376,0064,PRODUCTIVE,2
26356,8422,PRODUCTIVE,1
26307,8427,PRODUCTIVE,30
27147,2808,PRESENTIAL,7
27152,2817,PRESENTIAL,15
27155,2812,PRODUCTIVE,0
27127,2808,PRESENTIAL,7
27017,2808,PRODUCTIVE,20
27070,2817,PRODUCTIVE,14
27050,2803,PRODUCTIVE,2
27057,2808,PRESENTIAL,4
27059,2817,PRODUCTIVE,3
27177,2808,PRODUCTIVE,3
27267,2803,PRESENTIAL,1
27242,2808,PRESENTIAL,10
27369,2817,PRODUCTIVE,2
27361,2811,PRESENTIAL,3
27359,2812,PRODUCTIVE,2
27351,2815,PRESENTIAL,25
27324,2817,PRESENTIAL,9
27327,2803,PRESENTIAL,6
27390,0057,PRESENTIAL,14
27304,2817,PRODUCTIVE,3
27422,2817,PRODUCTIVE,2
27198,2808,PRESENTIAL,107
27203,2817,PRODUCTIVE,25
27196,2815,PRODUCTIVE,6
27200,2808,PRODUCTIVE,2
27405,2817,PRESENTIAL,1
27457,2808,PRODUCTIVE,8
27266,2803,PRESENTIAL,3
27249,2817,PRODUCTIVE,8
27368,0057,PRODUCTIVE,1
27504,2808,PRESENTIAL,9
27414,2803,PRESENTIAL,22
27323,2803,PRESENTIAL,6
27333,2817,PRESENTIAL,8
27346,2817,PRESENTIAL,1
27336,2817,PRESENTIAL,10
27285,2817,PRESENTIAL,20
27295,2803,PRESENTIAL,9
27481,2808,PRODUCTIVE,5
27466,2808,PRESENTIAL,4
27445,2817,PRODUCTIVE,2
27441,2803,PRODUCTIVE,0
27439,2808,PRODUCTIVE,15
27448,2808,PRESENTIAL,174
27280,2808,PRESENTIAL,4
27261,2815,PRESENTIAL,5
27349,2811,PRODUCTIVE,10
27287,2808,PRODUCTIVE,3
27419,0057,PRODUCTIVE,4
27411,0057,PRESENTIAL,2
27500,2811,PRESENTIAL,35
27477,2817,PRODUCTIVE,0
27462,2803,PRODUCTIVE,1
27241,2808,PRODUCTIVE,0
27404,2812,PRODUCTIVE,5
27237,2803,PRODUCTIVE,5
27220,2808,PRODUCTIVE,4
27210,2803,PRODUCTIVE,10
27366,2815,PRODUCTIVE,1
27282,2808,PRESENTIAL,5
27282,2808,PRODUCTIVE,10
27288,2811,PRODUCTIVE,3
27502,2812,PRESENTIAL,49
27191,2808,PRESENTIAL,34
27203,2817,PRESENTIAL,100
27242,2808,PRODUCTIVE,2
27251,2803,PRODUCTIVE,6
27397,2808,PRODUCTIVE,10
27380,2803,PRODUCTIVE,1
27385,2811,PRODUCTIVE,6
27336,2817,PRODUCTIVE,5
27216,2808,PRODUCTIVE,0
27230,0057,PRESENTIAL,72
27289,2803,PRESENTIAL,2
27291,2812,PRESENTIAL,2
27300,2803,PRESENTIAL,6
27307,2817,PRODUCTIVE,6
27304,2817,PRESENTIAL,2
27434,2811,PRESENTIAL,5
27191,2808,PRODUCTIVE,22
27199,2817,PRESENTIAL,7
27278,0057,PRESENTIAL,22
27472,2808,PRESENTIAL,3
27383,2808,PRODUCTIVE,1
27373,2817,PRESENTIAL,2
27453,2815,PRESENTIAL,18
27465,2808,PRESENTIAL,2
27464,2808,PRODUCTIVE,4
27427,2812,PRESENTIAL,7
27311,2803,PRODUCTIVE,4
27482,2815,PRODUCTIVE,2
27474,2815,PRESENTIAL,21
27348,2815,PRESENTIAL,34
27205,2815,PRESENTIAL,4
27184,2815,PRESENTIAL,1
27391,0057,PRESENTIAL,28
27394,2815,PRODUCTIVE,11
27444,2803,PRODUCTIVE,3
27458,2815,PRODUCTIVE,9
27245,2817,PRODUCTIVE,5
27278,0057,PRODUCTIVE,6
27275,2817,PRODUCTIVE,55
27323,2803,PRODUCTIVE,4
27322,2815,PRESENTIAL,19
27426,2817,PRODUCTIVE,5
27309,0057,PRODUCTIVE,2
27487,2815,PRODUCTIVE,2
27442,2803,PRODUCTIVE,6
27388,2811,PRESENTIAL,5
27390,0057,PRODUCTIVE,10
27376,0057,PRESENTIAL,2
27259,2808,PRODUCTIVE,1
27260,2811,PRODUCTIVE,7
27243,2811,PRESENTIAL,8
27182,2808,PRESENTIAL,5
27209,2811,PRODUCTIVE,1
27222,2811,PRODUCTIVE,4
27338,2815,PRESENTIAL,7
27347,2808,PRESENTIAL,10
27419,0057,PRESENTIAL,4
27413,2811,PRESENTIAL,31
27476,2811,PRESENTIAL,6
27291,2812,PRODUCTIVE,3
27366,2815,PRESENTIAL,2
27377,2817,PRESENTIAL,26
27218,2811,PRESENTIAL,46
27403,2808,PRODUCTIVE,7
27263,2811,PRESENTIAL,16
27249,2817,PRESENTIAL,10
27331,2817,PRESENTIAL,4
27321,2808,PRESENTIAL,3
27337,2817,PRODUCTIVE,7
27492,2808,PRODUCTIVE,3
27365,2815,PRODUCTIVE,9
27232,2817,PRODUCTIVE,2
27210,2803,PRESENTIAL,11
27392,2817,PRODUCTIVE,0
27422,2817,PRESENTIAL,12
27455,2803,PRESENTIAL,6
27350,0057,PRESENTIAL,14
27231,2808,PRESENTIAL,4
27235,2808,PRESENTIAL,3
27380,2803,PRESENTIAL,5
27254,2808,PRESENTIAL,10
27258,2811,PRESENTIAL,9
27189,2808,PRESENTIAL,4
27421,2808,PRESENTIAL,12
27432,2803,PRODUCTIVE,1
27428,2803,PRESENTIAL,185
27288,2811,PRESENTIAL,5
27329,2817,PRESENTIAL,5
27233,2811,PRODUCTIVE,3
27220,2808,PRESENTIAL,4
27399,2817,PRODUCTIVE,1
27349,2811,PRESENTIAL,8
27276,2817,PRESENTIAL,6
27259,2808,PRESENTIAL,2
27310,2817,PRESENTIAL,6
27289,2803,PRODUCTIVE,5
27307,2817,PRESENTIAL,4
27281,2808,PRESENTIAL,4
27189,2808,PRODUCTIVE,1
27421,2808,PRODUCTIVE,6
27467,2811,PRODUCTIVE,135
27470,2815,PRODUCTIVE,10
27217,2808,PRODUCTIVE,6
27492,2808,PRESENTIAL,3
27501,2817,PRODUCTIVE,3
27393,2811,PRESENTIAL,10
27386,2815,PRODUCTIVE,2
27300,2803,PRODUCTIVE,2
27224,2808,PRODUCTIVE,1
27241,2808,PRESENTIAL,3
27354,2803,PRESENTIAL,9
27376,0057,PRODUCTIVE,2
27358,2808,PRODUCTIVE,2
27194,2817,PRESENTIAL,3
27192,2803,PRODUCTIVE,19
27198,2808,PRODUCTIVE,72
27413,2811,PRODUCTIVE,2
27414,2803,PRODUCTIVE,11
27437,2817,PRESENTIAL,4
27315,2817,PRESENTIAL,2
27284,2817,PRODUCTIVE,97
27382,2815,PRODUCTIVE,2
27364,2803,PRESENTIAL,2
27469,2815,PRESENTIAL,69
27266,2803,PRODUCTIVE,1
27246,2815,PRESENTIAL,46
27269,2811,PRESENTIAL,3
27177,2808,PRESENTIAL,10
27436,2808,PRODUCTIVE,4
27433,2803,PRESENTIAL,3
27435,2811,PRODUCTIVE,4
27401,2808,PRODUCTIVE,2
27470,2815,PRESENTIAL,35
27459,2803,PRESENTIAL,1
27451,2808,PRESENTIAL,9
27234,2808,PRODUCTIVE,10
27360,2808,PRESENTIAL,2
27371,2803,PRODUCTIVE,3
27310,2817,PRODUCTIVE,4
27285,2817,PRODUCTIVE,9
27287,2808,PRESENTIAL,2
27277,2808,PRESENTIAL,8
27277,2808,PRODUCTIVE,6
27434,2811,PRODUCTIVE,1
27497,2811,PRESENTIAL,14
27401,2808,PRESENTIAL,1
27396,2817,PRODUCTIVE,6
27213,2817,PRESENTIAL,60
27240,2803,PRESENTIAL,7
27359,2812,PRESENTIAL,2
27370,2817,PRODUCTIVE,3
27364,2803,PRODUCTIVE,1
27201,2808,PRESENTIAL,3
27207,2803,PRESENTIAL,8
27327,2803,PRODUCTIVE,2
27436,2808,PRESENTIAL,7
27475,2811,PRODUCTIVE,4
27483,2808,PRODUCTIVE,4
27480,2817,PRODUCTIVE,12
27495,2817,PRESENTIAL,2
27395,2803,PRESENTIAL,1
27400,2808,PRESENTIAL,6
27194,2817,PRODUCTIVE,5
27190,2808,PRODUCTIVE,3
27374,2808,PRODUCTIVE,5
27360,2808,PRODUCTIVE,3
27424,2808,PRODUCTIVE,1
27313,2815,PRESENTIAL,6
27320,2815,PRESENTIAL,5
27332,2817,PRESENTIAL,25
27384,2811,PRODUCTIVE,1
27403,2808,PRESENTIAL,3
27256,2808,PRESENTIAL,2
27246,2815,PRODUCTIVE,9
27280,2808,PRODUCTIVE,6
27179,2803,PRODUCTIVE,13
27188,2815,PRESENTIAL,22
27294,2817,PRESENTIAL,5
27301,2808,PRESENTIAL,12
27474,2815,PRODUCTIVE,5
27410,2808,PRODUCTIVE,7
27435,2811,PRESENTIAL,4
27333,2817,PRODUCTIVE,14
27318,2803,PRESENTIAL,4
27326,2808,PRODUCTIVE,5
27381,2803,PRESENTIAL,2
27406,0057,PRODUCTIVE,7
27232,2817,PRESENTIAL,4
27182,2808,PRODUCTIVE,1
27193,0057,PRESENTIAL,10
27193,0057,PRODUCTIVE,4
27430,2817,PRESENTIAL,2
27317,2811,PRODUCTIVE,4
27363,2815,PRODUCTIVE,1
27350,0057,PRODUCTIVE,5
27365,2815,PRESENTIAL,21
27463,2803,PRESENTIAL,12
27219,2803,PRODUCTIVE,6
27213,2817,PRODUCTIVE,58
27226,2817,PRESENTIAL,85
27437,2817,PRODUCTIVE,1
27496,2817,PRODUCTIVE,4
27497,2811,PRODUCTIVE,10
27179,2803,PRESENTIAL,14
27180,2817,PRODUCTIVE,8
27378,0057,PRODUCTIVE,26
27358,2808,PRESENTIAL,12
27276,2817,PRODUCTIVE,5
27243,2811,PRODUCTIVE,8
27397,2808,PRESENTIAL,17
27381,2803,PRODUCTIVE,2
27445,2817,PRESENTIAL,7
27216,2808,PRESENTIAL,7
27238,2808,PRODUCTIVE,5
27229,2808,PRODUCTIVE,458
27217,2808,PRESENTIAL,8
27294,2817,PRODUCTIVE,8
27309,0057,PRESENTIAL,6
27431,2808,PRODUCTIVE,4
27192,2803,PRESENTIAL,17
27325,2803,PRESENTIAL,3
27408,2817,PRESENTIAL,3
27382,2815,PRESENTIAL,1
27412,2815,PRODUCTIVE,11
27423,0057,PRODUCTIVE,1
27426,2817,PRESENTIAL,6
27501,2817,PRESENTIAL,4
27472,2808,PRODUCTIVE,7
27240,2803,PRODUCTIVE,0
27228,2811,PRODUCTIVE,3
27230,0057,PRODUCTIVE,23
27286,2803,PRESENTIAL,5
27340,2815,PRESENTIAL,23
27345,2803,PRESENTIAL,1
27324,2817,PRODUCTIVE,2
27330,2817,PRESENTIAL,3
27190,2808,PRESENTIAL,6
27180,2817,PRESENTIAL,26
27476,2811,PRODUCTIVE,1
27489,2808,PRESENTIAL,5
27404,2812,PRESENTIAL,2
27299,2808,PRODUCTIVE,35
27415,2811,PRODUCTIVE,9
27440,2817,PRESENTIAL,9
27458,2815,PRESENTIAL,30
27471,2815,PRESENTIAL,4
27233,2811,PRESENTIAL,13
27335,2808,PRESENTIAL,7
27339,2808,PRODUCTIVE,9
27207,2803,PRODUCTIVE,5
27379,2817,PRESENTIAL,6
27415,2811,PRESENTIAL,9
27490,2817,PRODUCTIVE,4
27478,2808,PRESENTIAL,20
27384,2811,PRESENTIAL,6
27239,2803,PRESENTIAL,5
27214,2817,PRODUCTIVE,8
27222,2811,PRESENTIAL,4
27298,2808,PRODUCTIVE,7
27185,2815,PRESENTIAL,3
27372,2817,PRESENTIAL,9
27319,2811,PRESENTIAL,1
27395,2803,PRODUCTIVE,3
27388,2811,PRODUCTIVE,7
27252,2803,PRESENTIAL,3
27412,2815,PRESENTIAL,11
27489,2808,PRODUCTIVE,2
27500,2811,PRODUCTIVE,10
27468,2803,PRODUCTIVE,4
27455,2803,PRODUCTIVE,9
27209,2811,PRESENTIAL,5
27214,2817,PRESENTIAL,19
27306,2808,PRESENTIAL,177
27302,2815,PRODUCTIVE,11
27354,2803,PRODUCTIVE,4
27248,2803,PRESENTIAL,4
27269,2811,PRODUCTIVE,2
27385,2811,PRESENTIAL,10
27329,2817,PRODUCTIVE,9
27334,2803,PRESENTIAL,2
27485,2811,PRESENTIAL,12
27424,2808,PRESENTIAL,6
27428,2803,PRODUCTIVE,57
27438,0057,PRODUCTIVE,12
27224,2808,PRESENTIAL,2
27302,2815,PRESENTIAL,16
27312,2808,PRODUCTIVE,2
27460,2803,PRESENTIAL,3
27441,2803,PRESENTIAL,2
27187,2815,PRESENTIAL,5
27185,2815,PRODUCTIVE,3
27400,2808,PRODUCTIVE,1
27371,2803,PRESENTIAL,2
27417,2817,PRODUCTIVE,6
27332,2817,PRODUCTIVE,62
27254,2808,PRODUCTIVE,10
27298,2808,PRESENTIAL,3
27482,2815,PRESENTIAL,4
27208,2803,PRODUCTIVE,2
27183,2808,PRODUCTIVE,14
27202,2817,PRESENTIAL,3
27407,2817,PRESENTIAL,2
27396,2817,PRESENTIAL,10
27367,2811,PRESENTIAL,44
27348,2815,PRODUCTIVE,22
27427,2812,PRODUCTIVE,6
27429,2808,PRESENTIAL,1
27299,2808,PRESENTIAL,95
27311,2803,PRESENTIAL,21
27279,2817,PRESENTIAL,60
27477,2817,PRESENTIAL,8
27471,2815,PRODUCTIVE,7
27442,2803,PRESENTIAL,3
27444,2803,PRESENTIAL,2
27205,2815,PRODUCTIVE,1
27204,2817,PRODUCTIVE,5
27202,2817,PRODUCTIVE,3
27398,2803,PRESENTIAL,50
27391,0057,PRODUCTIVE,17
27363,2815,PRESENTIAL,7
27355,0057,PRODUCTIVE,15
27317,2811,PRESENTIAL,4
27475,2811,PRESENTIAL,1
27343,2817,PRESENTIAL,11
27319,2811,PRODUCTIVE,0
27215,2808,PRODUCTIVE,2
27420,2817,PRESENTIAL,2
