source_system,dataset_title,organization,dataset_page,resource_title,resource_format,resource_url,year_signal,coverage_signal,access_status,content_type,content_length,classification,usable_for_mosaic,notes
ckan_openig,OCSID - Occupation du Sol Interdépartementale Pyrénées Orientales(66),OPenIG,https://ckan.openig.org/dataset/ocsid-occupation-du-sol-interdepartementale-pyrenees-orientales66,OCSID PO 2021_2012 v1.1,SHP,https://ckan.openig.org/dataset/d5791170-eaf3-4714-a4a7-4f5c6e65e3e2/resource/1df2a121-4536-4572-84e7-16a4c19a2838/download/ocsid_po_2021_2012.zip,2021,regional,not_probed,,,reject_not_bpe,no,"L’Occupation du Sol Interdépartementale est une donnée OCSGE affinée, qui reprend l’intégralité de la nomenclature et de la donnée produite par l’IGN, pour décliner ses dimensions, couverture et usage sur le sol d’Occitanie.  
Produits par CLS sur les départements de l’Aude et des Pyrénées-Orientales, les millésimes 2021 et 2012 de OCSID permettent, entre autres, le suivi de la consommation d’espaces sur le territoire, la gestion des risques naturels avec notamment l’identification des friches agricoles, ainsi que l’appui aux politiques environnementales.  
Cette démarche de mutualisation a réuni dix financements locaux :  
   * Conseil départemental de l'Aude  
   * Conseil départemental des Pyrénées-Orientales  
   * Agence d'urbanisme catalane  
   * Syndicat mixte du SCOT de la p discovered via CKAN; api={""url"": ""https://mapserver.openig.org/maps/openig"", ""typename"": ""ocsid_po_2021_2012_v3_a86dfa1"", ""getlegendgraphic"": ""https://mapserver.openig.org/maps/openig?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetLegendGraphic&LAYER=ocsid_po_2021_2012_v3_a86dfa1&FORMAT=image/png"", ""geojson"": ""https://mapserver.openig.org/maps/openig?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetFeature&TYPENAME=ocsid_po_2021_2012_v3_a86dfa1&OUTPUTFORMAT=geojson&CRSNAME=EPSG:4326""}"
ckan_openig,OCSID - Occupation du Sol Interdépartementale Pyrénées Orientales(66),OPenIG,https://ckan.openig.org/dataset/ocsid-occupation-du-sol-interdepartementale-pyrenees-orientales66,OCSID PO mutations 2021_2012 v1.1,SHP,https://ckan.openig.org/dataset/d5791170-eaf3-4714-a4a7-4f5c6e65e3e2/resource/d2c68612-fa9d-44d3-bcba-c176a3810b94/download/ocsid_po_mutations_2021_2012.zip,2021,regional,not_probed,,,reject_not_bpe,no,"L’Occupation du Sol Interdépartementale est une donnée OCSGE affinée, qui reprend l’intégralité de la nomenclature et de la donnée produite par l’IGN, pour décliner ses dimensions, couverture et usage sur le sol d’Occitanie.  
Produits par CLS sur les départements de l’Aude et des Pyrénées-Orientales, les millésimes 2021 et 2012 de OCSID permettent, entre autres, le suivi de la consommation d’espaces sur le territoire, la gestion des risques naturels avec notamment l’identification des friches agricoles, ainsi que l’appui aux politiques environnementales.  
Cette démarche de mutualisation a réuni dix financements locaux :  
   * Conseil départemental de l'Aude  
   * Conseil départemental des Pyrénées-Orientales  
   * Agence d'urbanisme catalane  
   * Syndicat mixte du SCOT de la p discovered via CKAN; api={""url"": ""https://mapserver.openig.org/maps/openig"", ""typename"": ""ocsid_po_mutations_2021_2012_029c2c2"", ""getlegendgraphic"": ""https://mapserver.openig.org/maps/openig?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetLegendGraphic&LAYER=ocsid_po_mutations_2021_2012_029c2c2&FORMAT=image/png"", ""geojson"": ""https://mapserver.openig.org/maps/openig?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetFeature&TYPENAME=ocsid_po_mutations_2021_2012_029c2c2&OUTPUTFORMAT=geojson&CRSNAME=EPSG:4326""}"
ckan_openig,OCSID - Occupation du Sol Interdépartementale Pyrénées Orientales(66),OPenIG,https://ckan.openig.org/dataset/ocsid-occupation-du-sol-interdepartementale-pyrenees-orientales66,OCSID Pyrénées Orientales 2012 v1.1,SHP,https://ckan.openig.org/dataset/d5791170-eaf3-4714-a4a7-4f5c6e65e3e2/resource/d7cc2dc3-9275-48f8-84d2-5397a28b586c/download/ocsid_po_2012.zip,2021,regional,not_probed,,,reject_not_bpe,no,"L’Occupation du Sol Interdépartementale est une donnée OCSGE affinée, qui reprend l’intégralité de la nomenclature et de la donnée produite par l’IGN, pour décliner ses dimensions, couverture et usage sur le sol d’Occitanie.  
Produits par CLS sur les départements de l’Aude et des Pyrénées-Orientales, les millésimes 2021 et 2012 de OCSID permettent, entre autres, le suivi de la consommation d’espaces sur le territoire, la gestion des risques naturels avec notamment l’identification des friches agricoles, ainsi que l’appui aux politiques environnementales.  
Cette démarche de mutualisation a réuni dix financements locaux :  
   * Conseil départemental de l'Aude  
   * Conseil départemental des Pyrénées-Orientales  
   * Agence d'urbanisme catalane  
   * Syndicat mixte du SCOT de la p discovered via CKAN; api={""url"": ""https://mapserver.openig.org/maps/openig"", ""typename"": ""ocsid_po_2012_1ab2895"", ""getlegendgraphic"": ""https://mapserver.openig.org/maps/openig?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetLegendGraphic&LAYER=ocsid_po_2012_1ab2895&FORMAT=image/png"", ""geojson"": ""https://mapserver.openig.org/maps/openig?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetFeature&TYPENAME=ocsid_po_2012_1ab2895&OUTPUTFORMAT=geojson&CRSNAME=EPSG:4326""}"
ckan_openig,OCSID - Occupation du Sol Interdépartementale Pyrénées Orientales(66),OPenIG,https://ckan.openig.org/dataset/ocsid-occupation-du-sol-interdepartementale-pyrenees-orientales66,OCSID Pyrénées Orientales 2021 v1.1,SHP,https://ckan.openig.org/dataset/d5791170-eaf3-4714-a4a7-4f5c6e65e3e2/resource/7748455e-ffbb-47b3-a1d9-f927908a9374/download/ocsid_po_2021.zip,2021,regional,not_probed,,,reject_not_bpe,no,"L’Occupation du Sol Interdépartementale est une donnée OCSGE affinée, qui reprend l’intégralité de la nomenclature et de la donnée produite par l’IGN, pour décliner ses dimensions, couverture et usage sur le sol d’Occitanie.  
Produits par CLS sur les départements de l’Aude et des Pyrénées-Orientales, les millésimes 2021 et 2012 de OCSID permettent, entre autres, le suivi de la consommation d’espaces sur le territoire, la gestion des risques naturels avec notamment l’identification des friches agricoles, ainsi que l’appui aux politiques environnementales.  
Cette démarche de mutualisation a réuni dix financements locaux :  
   * Conseil départemental de l'Aude  
   * Conseil départemental des Pyrénées-Orientales  
   * Agence d'urbanisme catalane  
   * Syndicat mixte du SCOT de la p discovered via CKAN; api={""url"": ""https://mapserver.openig.org/maps/openig"", ""typename"": ""ocsid_po_2021_9a3287a"", ""getlegendgraphic"": ""https://mapserver.openig.org/maps/openig?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetLegendGraphic&LAYER=ocsid_po_2021_9a3287a&FORMAT=image/png"", ""geojson"": ""https://mapserver.openig.org/maps/openig?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetFeature&TYPENAME=ocsid_po_2021_9a3287a&OUTPUTFORMAT=geojson&CRSNAME=EPSG:4326""}"
ckan_openig,OCSID - Occupation du Sol Interdépartementale Pyrénées Orientales(66),OPenIG,https://ckan.openig.org/dataset/ocsid-occupation-du-sol-interdepartementale-pyrenees-orientales66,Styles OCSID QML/SLD,ZIP,https://ckan.openig.org/dataset/d5791170-eaf3-4714-a4a7-4f5c6e65e3e2/resource/6b0f52e3-06bd-43da-ab70-d0d5c45fde24/download/styles_ocsid.zip,2021,regional,not_probed,,,reject_not_bpe,no,"L’Occupation du Sol Interdépartementale est une donnée OCSGE affinée, qui reprend l’intégralité de la nomenclature et de la donnée produite par l’IGN, pour décliner ses dimensions, couverture et usage sur le sol d’Occitanie.  
Produits par CLS sur les départements de l’Aude et des Pyrénées-Orientales, les millésimes 2021 et 2012 de OCSID permettent, entre autres, le suivi de la consommation d’espaces sur le territoire, la gestion des risques naturels avec notamment l’identification des friches agricoles, ainsi que l’appui aux politiques environnementales.  
Cette démarche de mutualisation a réuni dix financements locaux :  
   * Conseil départemental de l'Aude  
   * Conseil départemental des Pyrénées-Orientales  
   * Agence d'urbanisme catalane  
   * Syndicat mixte du SCOT de la p discovered via CKAN; api={}"
ckan_openig,Occupation du sol 2015 Hérault,OPenIG,https://ckan.openig.org/dataset/occupation-du-sol-2015-herault,Description de contenu OCS GE Version 1.1,PDF,https://ckan.openig.org/dataset/eeb0f1a1-261a-4d67-a682-a5554ca98646/resource/c0a48051-9409-4dcc-bd9d-e7905b7b362d/download/dc_ocs_ge_1-1.pdf,,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD OCS GE est une base de données vectorielle pour la description de l’occupation du sol de l’ensemble du territoire métropolitain et des départements d’outre-mer. Elle est un référentiel national, constituant un socle, utilisable au niveau national et au niveau local. Elle contribue aux calculs d’indicateurs demandés par les documents d’urbanisme (PLU, SCoT). 

Elle est également compatible (tant que faire se peut) avec les couches d’occupation du sol existantes. Elle s’appuie sur un modèle ouvert séparant la couverture du sol et l’usage du sol (appelé modèle en 2 dimensions) avec une précision appuyée sur le Référentiel à grande échelle (RGE®) et une cohérence temporelle (notion de millésime) permettant les mises à jour pour suivre les évolutions de la consommation des espaces. 

 discovered via CKAN; api={}"
ckan_openig,Occupation du sol 2015 Hérault,OPenIG,https://ckan.openig.org/dataset/occupation-du-sol-2015-herault,Description de livraison OCS GE Version 1.1,PDF,https://ckan.openig.org/dataset/eeb0f1a1-261a-4d67-a682-a5554ca98646/resource/2b0aaead-6494-4a80-aa73-0a877e9a714f/download/dl_ocs_ge_1-1.pdf,,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD OCS GE est une base de données vectorielle pour la description de l’occupation du sol de l’ensemble du territoire métropolitain et des départements d’outre-mer. Elle est un référentiel national, constituant un socle, utilisable au niveau national et au niveau local. Elle contribue aux calculs d’indicateurs demandés par les documents d’urbanisme (PLU, SCoT). 

Elle est également compatible (tant que faire se peut) avec les couches d’occupation du sol existantes. Elle s’appuie sur un modèle ouvert séparant la couverture du sol et l’usage du sol (appelé modèle en 2 dimensions) avec une précision appuyée sur le Référentiel à grande échelle (RGE®) et une cohérence temporelle (notion de millésime) permettant les mises à jour pour suivre les évolutions de la consommation des espaces. 

 discovered via CKAN; api={}"
ckan_openig,Occupation du sol 2015 Hérault,OPenIG,https://ckan.openig.org/dataset/occupation-du-sol-2015-herault,Fichiers de style OCS GE Version 1.1,ZIP,https://ckan.openig.org/dataset/eeb0f1a1-261a-4d67-a682-a5554ca98646/resource/d867fa04-d242-4ecd-bd74-ea78a2557d85/download/styles_ocs_ge_v1_1.zip,,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD OCS GE est une base de données vectorielle pour la description de l’occupation du sol de l’ensemble du territoire métropolitain et des départements d’outre-mer. Elle est un référentiel national, constituant un socle, utilisable au niveau national et au niveau local. Elle contribue aux calculs d’indicateurs demandés par les documents d’urbanisme (PLU, SCoT). 

Elle est également compatible (tant que faire se peut) avec les couches d’occupation du sol existantes. Elle s’appuie sur un modèle ouvert séparant la couverture du sol et l’usage du sol (appelé modèle en 2 dimensions) avec une précision appuyée sur le Référentiel à grande échelle (RGE®) et une cohérence temporelle (notion de millésime) permettant les mises à jour pour suivre les évolutions de la consommation des espaces. 

 discovered via CKAN; api={}"
ckan_openig,Occupation du sol 2015 Hérault,OPenIG,https://ckan.openig.org/dataset/occupation-du-sol-2015-herault,OCCUPATION SOL D034 2015,SHP,https://ckan.openig.org/dataset/eeb0f1a1-261a-4d67-a682-a5554ca98646/resource/596beccc-a077-4e58-a5ac-0630c21634cc/download/occupation_sol_d034_2015.zip,,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD OCS GE est une base de données vectorielle pour la description de l’occupation du sol de l’ensemble du territoire métropolitain et des départements d’outre-mer. Elle est un référentiel national, constituant un socle, utilisable au niveau national et au niveau local. Elle contribue aux calculs d’indicateurs demandés par les documents d’urbanisme (PLU, SCoT). 

Elle est également compatible (tant que faire se peut) avec les couches d’occupation du sol existantes. Elle s’appuie sur un modèle ouvert séparant la couverture du sol et l’usage du sol (appelé modèle en 2 dimensions) avec une précision appuyée sur le Référentiel à grande échelle (RGE®) et une cohérence temporelle (notion de millésime) permettant les mises à jour pour suivre les évolutions de la consommation des espaces. 

 discovered via CKAN; api={""url"": ""https://mapserver.openig.org/maps/openig"", ""typename"": ""occupation_sol_d034_2015_11b3eef"", ""getlegendgraphic"": ""https://mapserver.openig.org/maps/openig?SERVICE=WMS&VERSION=1.1.1&REQUEST=GetLegendGraphic&LAYER=occupation_sol_d034_2015_11b3eef&FORMAT=image/png"", ""geojson"": ""https://mapserver.openig.org/maps/openig?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetFeature&TYPENAME=occupation_sol_d034_2015_11b3eef&OUTPUTFORMAT=geojson&CRSNAME=EPSG:4326""}"
ckan_openig,Occupation du sol 2015 Hérault,OPenIG,https://ckan.openig.org/dataset/occupation-du-sol-2015-herault,Suivi des évolutions OCS GE Version 1.1,PDF,https://ckan.openig.org/dataset/eeb0f1a1-261a-4d67-a682-a5554ca98646/resource/a10b6499-ac9d-4c8a-91aa-b6d132a68cf4/download/se_ocs_ge.pdf,,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD OCS GE est une base de données vectorielle pour la description de l’occupation du sol de l’ensemble du territoire métropolitain et des départements d’outre-mer. Elle est un référentiel national, constituant un socle, utilisable au niveau national et au niveau local. Elle contribue aux calculs d’indicateurs demandés par les documents d’urbanisme (PLU, SCoT). 

Elle est également compatible (tant que faire se peut) avec les couches d’occupation du sol existantes. Elle s’appuie sur un modèle ouvert séparant la couverture du sol et l’usage du sol (appelé modèle en 2 dimensions) avec une précision appuyée sur le Référentiel à grande échelle (RGE®) et une cohérence temporelle (notion de millésime) permettant les mises à jour pour suivre les évolutions de la consommation des espaces. 

 discovered via CKAN; api={}"
