target_year,ZE2020,BE,FZ,GI,JZ,KZ,LZ,MN,OQ,RU,total
2020,3213,145.0,131.0,1006.0,57.0,51.0,83.0,330.0,228.0,259.0,2290.0
2021,3213,160.0,164.0,1303.0,83.0,70.0,97.0,425.0,256.0,336.0,2894.0
2022,3213,211.0,166.0,901.0,84.0,74.0,71.0,488.0,259.0,451.0,2705.0
2023,3213,239.0,145.0,725.0,134.0,71.0,103.0,492.0,258.0,361.0,2528.0
2024,3213,274.0,155.0,799.0,120.0,87.0,99.0,526.0,227.0,353.0,2640.0
2025,3213,279.0,157.0,918.0,115.0,75.0,146.0,614.0,284.0,416.0,3004.0
2012,3214,51.0,111.0,168.0,17.0,18.0,24.0,85.0,70.0,121.0,665.0
2013,3214,54.0,111.0,225.0,14.0,19.0,10.0,94.0,64.0,78.0,669.0
2014,3214,54.0,96.0,195.0,14.0,31.0,10.0,81.0,59.0,89.0,629.0
2015,3214,34.0,86.0,210.0,11.0,23.0,9.0,71.0,86.0,76.0,606.0
2016,3214,28.0,81.0,215.0,10.0,13.0,11.0,81.0,68.0,57.0,564.0
2017,3214,70.0,61.0,205.0,7.0,27.0,17.0,124.0,59.0,64.0,634.0
2018,3214,53.0,71.0,245.0,18.0,31.0,9.0,110.0,66.0,70.0,673.0
2019,3214,52.0,86.0,273.0,18.0,22.0,16.0,120.0,67.0,84.0,738.0
2020,3214,57.0,78.0,277.0,28.0,21.0,15.0,117.0,70.0,88.0,751.0
2021,3214,90.0,87.0,307.0,31.0,36.0,16.0,159.0,77.0,109.0,912.0
2022,3214,140.0,83.0,273.0,31.0,41.0,20.0,175.0,81.0,133.0,977.0
2023,3214,121.0,91.0,252.0,42.0,31.0,37.0,188.0,67.0,116.0,945.0
2024,3214,186.0,95.0,301.0,45.0,51.0,42.0,188.0,101.0,147.0,1156.0
2025,3214,159.0,84.0,333.0,37.0,29.0,41.0,214.0,67.0,119.0,1083.0
2012,3215,97.0,369.0,838.0,66.0,61.0,52.0,281.0,245.0,313.0,2322.0
2013,3215,110.0,332.0,795.0,57.0,45.0,39.0,264.0,245.0,265.0,2152.0
2014,3215,96.0,306.0,841.0,44.0,50.0,50.0,272.0,239.0,271.0,2169.0
2015,3215,82.0,245.0,772.0,51.0,42.0,40.0,257.0,234.0,217.0,1940.0
2016,3215,70.0,253.0,770.0,48.0,46.0,34.0,291.0,270.0,191.0,1973.0
2017,3215,93.0,280.0,864.0,67.0,47.0,36.0,290.0,229.0,209.0,2115.0
2018,3215,102.0,265.0,1073.0,58.0,47.0,34.0,351.0,269.0,256.0,2455.0
2019,3215,174.0,295.0,1224.0,106.0,64.0,56.0,433.0,275.0,341.0,2968.0
2020,3215,176.0,303.0,1421.0,113.0,61.0,69.0,450.0,258.0,280.0,3131.0
2021,3215,159.0,368.0,1845.0,118.0,80.0,110.0,495.0,330.0,358.0,3863.0
2022,3215,290.0,381.0,1437.0,119.0,87.0,109.0,620.0,362.0,452.0,3857.0
2023,3215,275.0,336.0,1407.0,140.0,78.0,98.0,659.0,355.0,461.0,3809.0
2024,3215,385.0,360.0,1686.0,171.0,84.0,123.0,704.0,377.0,541.0,4431.0
2025,3215,404.0,407.0,1811.0,186.0,71.0,152.0,882.0,346.0,506.0,4765.0
2012,3216,355.0,928.0,2090.0,550.0,334.0,257.0,1958.0,1283.0,885.0,8640.0
2013,3216,392.0,756.0,2158.0,500.0,294.0,259.0,1818.0,1450.0,800.0,8427.0
2014,3216,376.0,1444.0,2239.0,539.0,305.0,372.0,1775.0,1439.0,889.0,9378.0
2015,3216,307.0,1540.0,2617.0,483.0,331.0,338.0,1842.0,1466.0,812.0,9736.0
2016,3216,331.0,793.0,3150.0,521.0,316.0,321.0,2191.0,1549.0,747.0,9919.0
2017,3216,313.0,663.0,3881.0,573.0,352.0,322.0,2388.0,1544.0,929.0,10965.0
2018,3216,372.0,724.0,4234.0,757.0,409.0,391.0,2814.0,1550.0,1089.0,12340.0
2019,3216,515.0,860.0,4993.0,851.0,461.0,488.0,3343.0,1698.0,1188.0,14397.0
2020,3216,545.0,910.0,5781.0,944.0,447.0,490.0,3241.0,1606.0,1103.0,15067.0
2021,3216,674.0,1024.0,6353.0,1221.0,633.0,486.0,3929.0,2099.0,1489.0,17908.0
2022,3216,668.0,1003.0,4299.0,1513.0,729.0,521.0,4599.0,2260.0,1636.0,17228.0
2023,3216,723.0,1379.0,4148.0,1349.0,615.0,531.0,4262.0,2215.0,1691.0,16913.0
2024,3216,824.0,1043.0,5315.0,1462.0,620.0,799.0,4319.0,2341.0,1802.0,18525.0
2025,3216,831.0,865.0,5633.0,1543.0,483.0,771.0,4564.0,2206.0,1738.0,18634.0
2012,3217,77.0,203.0,466.0,32.0,30.0,26.0,156.0,122.0,198.0,1310.0
2013,3217,68.0,172.0,426.0,22.0,16.0,23.0,164.0,111.0,170.0,1172.0
2014,3217,101.0,177.0,575.0,15.0,17.0,24.0,164.0,114.0,154.0,1341.0
2015,3217,79.0,138.0,468.0,17.0,18.0,30.0,137.0,136.0,117.0,1140.0
2016,3217,61.0,139.0,533.0,16.0,33.0,22.0,171.0,136.0,137.0,1248.0
2017,3217,90.0,137.0,615.0,17.0,19.0,30.0,172.0,156.0,164.0,1400.0
2018,3217,75.0,128.0,692.0,35.0,33.0,28.0,177.0,152.0,158.0,1478.0
2019,3217,118.0,157.0,755.0,28.0,27.0,54.0,212.0,156.0,192.0,1699.0
2020,3217,113.0,165.0,813.0,45.0,46.0,76.0,210.0,139.0,162.0,1769.0
2021,3217,145.0,180.0,824.0,41.0,45.0,95.0,254.0,150.0,219.0,1953.0
2022,3217,199.0,198.0,696.0,54.0,45.0,88.0,350.0,190.0,251.0,2071.0
2023,3217,256.0,186.0,722.0,78.0,45.0,64.0,336.0,182.0,264.0,2133.0
2024,3217,352.0,172.0,761.0,87.0,42.0,64.0,397.0,186.0,265.0,2326.0
2025,3217,336.0,179.0,773.0,76.0,37.0,84.0,446.0,198.0,278.0,2407.0
2012,3218,115.0,564.0,1036.0,176.0,107.0,109.0,653.0,360.0,330.0,3450.0
2013,3218,139.0,536.0,1032.0,146.0,119.0,121.0,608.0,383.0,300.0,3384.0
2014,3218,140.0,468.0,1077.0,140.0,103.0,109.0,609.0,360.0,340.0,3346.0
2015,3218,124.0,371.0,1109.0,128.0,118.0,73.0,603.0,361.0,280.0,3167.0
2016,3218,125.0,367.0,1298.0,164.0,102.0,78.0,674.0,411.0,270.0,3489.0
2017,3218,134.0,326.0,1397.0,153.0,118.0,75.0,747.0,394.0,318.0,3662.0
2018,3218,151.0,351.0,1616.0,167.0,142.0,97.0,789.0,410.0,354.0,4077.0
2019,3218,200.0,422.0,2099.0,257.0,149.0,126.0,977.0,455.0,449.0,5134.0
2020,3218,184.0,460.0,2622.0,253.0,152.0,157.0,999.0,436.0,417.0,5680.0
2021,3218,238.0,517.0,2968.0,297.0,173.0,150.0,1262.0,574.0,555.0,6734.0
2022,3218,250.0,481.0,1994.0,353.0,218.0,148.0,1437.0,635.0,659.0,6175.0
2023,3218,273.0,471.0,1945.0,406.0,183.0,161.0,1389.0,635.0,597.0,6060.0
2024,3218,318.0,509.0,2179.0,445.0,182.0,229.0,1432.0,629.0,666.0,6589.0
2025,3218,313.0,379.0,2316.0,445.0,127.0,227.0,1518.0,557.0,690.0,6572.0
2012,3219,48.0,143.0,314.0,21.0,30.0,36.0,154.0,98.0,131.0,975.0
2013,3219,66.0,110.0,284.0,26.0,38.0,20.0,123.0,102.0,110.0,879.0
2014,3219,53.0,139.0,324.0,29.0,42.0,44.0,148.0,93.0,116.0,988.0
2015,3219,66.0,102.0,305.0,21.0,39.0,24.0,104.0,124.0,114.0,899.0
2016,3219,67.0,88.0,330.0,19.0,37.0,30.0,131.0,107.0,91.0,900.0
2017,3219,60.0,84.0,370.0,27.0,29.0,28.0,128.0,120.0,83.0,929.0
2018,3219,60.0,111.0,445.0,26.0,38.0,34.0,163.0,116.0,105.0,1098.0
2019,3219,105.0,133.0,532.0,28.0,42.0,50.0,202.0,149.0,173.0,1414.0
2020,3219,99.0,125.0,558.0,33.0,34.0,61.0,206.0,106.0,115.0,1337.0
2021,3219,123.0,138.0,619.0,31.0,51.0,67.0,263.0,140.0,192.0,1624.0
2022,3219,143.0,136.0,439.0,61.0,76.0,75.0,303.0,164.0,214.0,1611.0
2023,3219,196.0,137.0,511.0,53.0,49.0,42.0,301.0,168.0,203.0,1660.0
2024,3219,229.0,150.0,531.0,58.0,58.0,68.0,329.0,161.0,208.0,1792.0
2025,3219,237.0,134.0,522.0,48.0,59.0,87.0,398.0,154.0,225.0,1864.0
2012,3220,72.0,243.0,476.0,25.0,41.0,34.0,213.0,120.0,193.0,1417.0
2013,3220,86.0,218.0,531.0,41.0,41.0,50.0,177.0,153.0,200.0,1497.0
2014,3220,83.0,201.0,453.0,31.0,50.0,25.0,213.0,140.0,181.0,1377.0
2015,3220,105.0,182.0,490.0,36.0,30.0,19.0,181.0,154.0,161.0,1358.0
2016,3220,113.0,205.0,482.0,32.0,43.0,32.0,223.0,159.0,141.0,1430.0
2017,3220,113.0,182.0,619.0,23.0,50.0,45.0,251.0,162.0,155.0,1600.0
2018,3220,101.0,180.0,671.0,35.0,45.0,42.0,261.0,161.0,156.0,1652.0
2019,3220,111.0,206.0,772.0,42.0,51.0,31.0,281.0,162.0,197.0,1853.0
2020,3220,132.0,203.0,773.0,41.0,69.0,51.0,313.0,159.0,168.0,1909.0
2021,3220,235.0,184.0,846.0,52.0,82.0,64.0,373.0,235.0,254.0,2325.0
2022,3220,212.0,201.0,667.0,70.0,94.0,48.0,405.0,210.0,280.0,2187.0
2023,3220,294.0,210.0,669.0,72.0,63.0,85.0,474.0,215.0,288.0,2370.0
2024,3220,367.0,204.0,765.0,80.0,67.0,79.0,466.0,213.0,319.0,2560.0
2025,3220,375.0,186.0,826.0,95.0,61.0,113.0,527.0,223.0,340.0,2746.0
2012,3221,69.0,196.0,377.0,31.0,27.0,27.0,168.0,110.0,143.0,1148.0
2013,3221,66.0,144.0,353.0,26.0,32.0,25.0,201.0,96.0,127.0,1070.0
2014,3221,65.0,158.0,364.0,25.0,28.0,29.0,185.0,118.0,132.0,1104.0
2015,3221,50.0,167.0,324.0,38.0,33.0,39.0,202.0,119.0,108.0,1080.0
2016,3221,59.0,137.0,348.0,30.0,23.0,35.0,168.0,115.0,111.0,1026.0
2017,3221,64.0,129.0,423.0,31.0,27.0,49.0,211.0,112.0,120.0,1166.0
2018,3221,71.0,160.0,434.0,37.0,40.0,55.0,219.0,130.0,123.0,1269.0
2019,3221,95.0,127.0,429.0,45.0,46.0,60.0,258.0,123.0,157.0,1340.0
2020,3221,78.0,118.0,577.0,45.0,45.0,36.0,272.0,109.0,138.0,1418.0
2021,3221,114.0,155.0,694.0,68.0,58.0,55.0,354.0,154.0,169.0,1821.0
2022,3221,163.0,148.0,504.0,75.0,75.0,46.0,411.0,161.0,209.0,1792.0
2023,3221,188.0,155.0,483.0,79.0,68.0,77.0,384.0,139.0,185.0,1758.0
2024,3221,238.0,169.0,572.0,74.0,67.0,72.0,400.0,175.0,256.0,2023.0
2025,3221,230.0,164.0,659.0,93.0,53.0,83.0,417.0,172.0,231.0,2102.0
2012,3222,108.0,361.0,729.0,84.0,56.0,54.0,337.0,246.0,317.0,2292.0
2013,3222,113.0,313.0,767.0,56.0,46.0,55.0,297.0,265.0,285.0,2197.0
2014,3222,176.0,310.0,849.0,71.0,53.0,90.0,321.0,262.0,265.0,2397.0
2015,3222,187.0,259.0,802.0,50.0,54.0,60.0,328.0,250.0,225.0,2215.0
2016,3222,419.0,215.0,893.0,74.0,66.0,43.0,327.0,270.0,209.0,2516.0
2017,3222,141.0,231.0,833.0,75.0,66.0,74.0,386.0,266.0,220.0,2292.0
2018,3222,158.0,287.0,980.0,86.0,70.0,79.0,413.0,306.0,265.0,2644.0
2019,3222,221.0,439.0,1143.0,100.0,77.0,164.0,497.0,322.0,393.0,3356.0
2020,3222,238.0,516.0,1442.0,106.0,88.0,221.0,569.0,309.0,319.0,3808.0
2021,3222,237.0,388.0,1629.0,121.0,121.0,239.0,656.0,359.0,381.0,4131.0
2022,3222,331.0,408.0,1193.0,178.0,120.0,197.0,771.0,369.0,520.0,4087.0
2023,3222,329.0,313.0,1277.0,178.0,94.0,136.0,800.0,416.0,533.0,4076.0
2024,3222,432.0,332.0,1367.0,190.0,86.0,164.0,869.0,384.0,574.0,4398.0
2025,3222,400.0,391.0,1411.0,223.0,92.0,169.0,918.0,430.0,630.0,4664.0
2012,4401,45.0,67.0,121.0,13.0,10.0,8.0,76.0,47.0,58.0,445.0
2013,4401,32.0,46.0,139.0,6.0,13.0,11.0,55.0,37.0,47.0,386.0
2014,4401,39.0,41.0,133.0,10.0,7.0,16.0,56.0,47.0,38.0,387.0
2015,4401,40.0,41.0,136.0,5.0,16.0,7.0,44.0,43.0,28.0,360.0
2016,4401,41.0,40.0,155.0,15.0,10.0,6.0,52.0,42.0,41.0,402.0
2017,4401,50.0,25.0,138.0,10.0,10.0,11.0,46.0,48.0,43.0,381.0
2018,4401,35.0,41.0,180.0,12.0,16.0,13.0,66.0,36.0,50.0,449.0
2019,4401,44.0,36.0,170.0,21.0,20.0,21.0,58.0,48.0,59.0,477.0
2020,4401,52.0,44.0,174.0,16.0,15.0,17.0,60.0,55.0,41.0,474.0
2021,4401,68.0,50.0,207.0,20.0,16.0,21.0,81.0,59.0,68.0,590.0
2022,4401,79.0,49.0,159.0,21.0,25.0,14.0,123.0,60.0,56.0,586.0
2023,4401,97.0,49.0,180.0,25.0,30.0,23.0,118.0,69.0,56.0,647.0
2024,4401,143.0,54.0,147.0,15.0,17.0,24.0,111.0,76.0,85.0,672.0
2025,4401,148.0,47.0,185.0,29.0,18.0,27.0,163.0,75.0,123.0,815.0
2012,4402,55.0,82.0,196.0,20.0,32.0,24.0,101.0,68.0,113.0,691.0
2013,4402,51.0,96.0,235.0,20.0,39.0,18.0,105.0,75.0,91.0,730.0
2014,4402,63.0,108.0,232.0,16.0,38.0,16.0,108.0,70.0,92.0,743.0
2015,4402,50.0,62.0,219.0,14.0,43.0,16.0,90.0,74.0,77.0,645.0
2016,4402,80.0,56.0,262.0,20.0,41.0,9.0,109.0,81.0,62.0,720.0
2017,4402,63.0,54.0,297.0,13.0,35.0,17.0,128.0,83.0,81.0,771.0
2018,4402,63.0,67.0,331.0,17.0,32.0,16.0,134.0,79.0,84.0,823.0
2019,4402,83.0,77.0,312.0,22.0,34.0,26.0,148.0,107.0,94.0,903.0
2020,4402,130.0,90.0,427.0,32.0,45.0,24.0,165.0,53.0,79.0,1045.0
2021,4402,135.0,83.0,469.0,32.0,65.0,36.0,178.0,88.0,108.0,1194.0
2022,4402,133.0,80.0,375.0,37.0,55.0,35.0,242.0,112.0,144.0,1213.0
2023,4402,135.0,90.0,325.0,60.0,46.0,31.0,224.0,92.0,134.0,1137.0
2024,4402,175.0,88.0,379.0,53.0,36.0,35.0,257.0,80.0,138.0,1241.0
2025,4402,219.0,57.0,406.0,50.0,31.0,49.0,248.0,117.0,133.0,1310.0
2012,4403,60.0,182.0,371.0,32.0,12.0,15.0,134.0,94.0,148.0,1048.0
2013,4403,84.0,171.0,462.0,31.0,34.0,20.0,128.0,114.0,141.0,1185.0
2014,4403,67.0,153.0,452.0,27.0,31.0,19.0,113.0,98.0,154.0,1114.0
2015,4403,68.0,110.0,408.0,11.0,24.0,25.0,110.0,119.0,100.0,975.0
2016,4403,42.0,124.0,417.0,16.0,27.0,17.0,138.0,126.0,116.0,1023.0
2017,4403,81.0,105.0,456.0,15.0,29.0,37.0,147.0,114.0,118.0,1102.0
2018,4403,52.0,113.0,474.0,28.0,22.0,36.0,134.0,128.0,94.0,1081.0
2019,4403,84.0,183.0,463.0,38.0,33.0,41.0,172.0,140.0,158.0,1312.0
2020,4403,97.0,182.0,501.0,38.0,36.0,55.0,195.0,126.0,125.0,1355.0
2021,4403,98.0,169.0,593.0,50.0,48.0,62.0,232.0,113.0,126.0,1491.0
2022,4403,164.0,205.0,558.0,57.0,48.0,54.0,259.0,134.0,185.0,1664.0
2023,4403,160.0,150.0,532.0,54.0,51.0,57.0,290.0,153.0,222.0,1669.0
2024,4403,201.0,152.0,558.0,58.0,61.0,72.0,311.0,128.0,221.0,1762.0
2025,4403,232.0,148.0,583.0,85.0,36.0,68.0,297.0,129.0,221.0,1799.0
2012,4404,68.0,107.0,263.0,23.0,30.0,21.0,126.0,61.0,114.0,813.0
2013,4404,86.0,114.0,276.0,17.0,21.0,17.0,107.0,81.0,93.0,812.0
2014,4404,80.0,83.0,265.0,20.0,25.0,16.0,91.0,91.0,102.0,773.0
2015,4404,63.0,76.0,255.0,18.0,18.0,29.0,91.0,63.0,75.0,688.0
2016,4404,90.0,81.0,268.0,15.0,20.0,25.0,95.0,69.0,77.0,740.0
2017,4404,85.0,64.0,300.0,19.0,26.0,28.0,99.0,82.0,61.0,764.0
2018,4404,77.0,70.0,330.0,19.0,30.0,31.0,113.0,90.0,83.0,843.0
2019,4404,108.0,76.0,356.0,16.0,38.0,26.0,143.0,73.0,91.0,927.0
2020,4404,107.0,91.0,403.0,20.0,32.0,49.0,167.0,104.0,80.0,1053.0
2021,4404,171.0,88.0,405.0,31.0,31.0,71.0,189.0,114.0,121.0,1221.0
2022,4404,169.0,103.0,341.0,36.0,46.0,62.0,220.0,93.0,144.0,1214.0
2023,4404,187.0,92.0,305.0,45.0,24.0,41.0,216.0,112.0,145.0,1167.0
2024,4404,240.0,90.0,334.0,53.0,37.0,60.0,236.0,108.0,136.0,1294.0
2025,4404,280.0,100.0,384.0,34.0,40.0,54.0,272.0,102.0,160.0,1426.0
2012,4405,105.0,219.0,510.0,55.0,42.0,77.0,286.0,167.0,201.0,1662.0
2013,4405,120.0,178.0,489.0,43.0,58.0,60.0,283.0,208.0,152.0,1591.0
2014,4405,101.0,158.0,535.0,43.0,56.0,58.0,303.0,184.0,171.0,1609.0
2015,4405,90.0,108.0,489.0,46.0,46.0,59.0,331.0,208.0,140.0,1517.0
2016,4405,89.0,142.0,578.0,45.0,67.0,56.0,316.0,228.0,153.0,1674.0
2017,4405,97.0,148.0,599.0,39.0,63.0,60.0,290.0,219.0,180.0,1695.0
2018,4405,113.0,183.0,607.0,51.0,66.0,59.0,366.0,211.0,182.0,1838.0
2019,4405,147.0,182.0,648.0,44.0,52.0,61.0,428.0,273.0,232.0,2067.0
2020,4405,122.0,176.0,787.0,83.0,70.0,55.0,397.0,211.0,214.0,2115.0
2021,4405,159.0,239.0,905.0,102.0,87.0,93.0,452.0,267.0,296.0,2600.0
2022,4405,210.0,230.0,698.0,106.0,97.0,77.0,539.0,298.0,334.0,2589.0
2023,4405,215.0,197.0,674.0,109.0,86.0,97.0,557.0,281.0,310.0,2526.0
2024,4405,206.0,211.0,753.0,106.0,93.0,111.0,618.0,295.0,377.0,2770.0
2025,4405,265.0,188.0,895.0,122.0,74.0,133.0,697.0,296.0,349.0,3019.0
2012,4406,42.0,82.0,154.0,13.0,17.0,67.0,103.0,37.0,96.0,611.0
2013,4406,57.0,75.0,192.0,13.0,24.0,65.0,78.0,78.0,75.0,657.0
2014,4406,51.0,63.0,192.0,14.0,24.0,56.0,96.0,64.0,65.0,625.0
2015,4406,33.0,54.0,176.0,11.0,25.0,48.0,89.0,55.0,52.0,543.0
2016,4406,49.0,51.0,209.0,13.0,21.0,28.0,63.0,67.0,55.0,556.0
2017,4406,52.0,49.0,204.0,18.0,41.0,37.0,91.0,68.0,85.0,645.0
2018,4406,38.0,59.0,267.0,12.0,21.0,34.0,121.0,76.0,60.0,688.0
2019,4406,56.0,55.0,273.0,9.0,29.0,57.0,141.0,66.0,65.0,751.0
2020,4406,55.0,49.0,257.0,15.0,16.0,53.0,135.0,46.0,73.0,699.0
2021,4406,89.0,61.0,336.0,25.0,47.0,71.0,172.0,62.0,106.0,969.0
2022,4406,108.0,62.0,286.0,28.0,40.0,69.0,185.0,61.0,113.0,952.0
2023,4406,104.0,53.0,232.0,28.0,54.0,94.0,212.0,58.0,95.0,930.0
2024,4406,118.0,71.0,252.0,33.0,29.0,77.0,202.0,83.0,101.0,966.0
2025,4406,120.0,56.0,282.0,29.0,24.0,88.0,219.0,69.0,101.0,988.0
2012,4407,105.0,221.0,412.0,31.0,39.0,50.0,193.0,124.0,157.0,1332.0
2013,4407,127.0,196.0,471.0,41.0,31.0,38.0,193.0,99.0,160.0,1356.0
2014,4407,108.0,213.0,448.0,23.0,59.0,40.0,202.0,120.0,157.0,1370.0
2015,4407,110.0,166.0,403.0,27.0,57.0,34.0,190.0,116.0,139.0,1242.0
2016,4407,106.0,150.0,470.0,35.0,39.0,49.0,175.0,129.0,127.0,1280.0
2017,4407,128.0,144.0,478.0,26.0,49.0,43.0,187.0,135.0,132.0,1322.0
2018,4407,100.0,158.0,510.0,39.0,42.0,71.0,228.0,120.0,156.0,1424.0
2019,4407,146.0,193.0,559.0,39.0,38.0,66.0,271.0,120.0,170.0,1602.0
2020,4407,134.0,192.0,706.0,50.0,40.0,77.0,272.0,137.0,145.0,1753.0
2021,4407,182.0,245.0,694.0,58.0,47.0,82.0,370.0,168.0,191.0,2037.0
2022,4407,251.0,213.0,514.0,72.0,62.0,101.0,372.0,175.0,211.0,1971.0
2023,4407,254.0,236.0,530.0,48.0,48.0,85.0,417.0,181.0,216.0,2015.0
2024,4407,316.0,201.0,584.0,86.0,51.0,81.0,498.0,214.0,227.0,2258.0
2025,4407,370.0,228.0,673.0,95.0,45.0,98.0,535.0,189.0,247.0,2480.0
2012,4408,46.0,166.0,242.0,17.0,12.0,9.0,107.0,68.0,126.0,793.0
2013,4408,43.0,156.0,264.0,7.0,12.0,11.0,90.0,56.0,97.0,736.0
2014,4408,44.0,140.0,263.0,15.0,22.0,9.0,98.0,74.0,107.0,772.0
2015,4408,31.0,99.0,235.0,17.0,8.0,8.0,82.0,62.0,93.0,635.0
2016,4408,30.0,98.0,259.0,16.0,14.0,9.0,66.0,73.0,75.0,640.0
2017,4408,34.0,94.0,253.0,12.0,15.0,12.0,90.0,60.0,62.0,632.0
2018,4408,22.0,95.0,338.0,14.0,17.0,13.0,95.0,79.0,76.0,749.0
2019,4408,59.0,114.0,310.0,16.0,12.0,14.0,138.0,83.0,88.0,834.0
2020,4408,53.0,137.0,346.0,14.0,16.0,19.0,128.0,64.0,78.0,855.0
2021,4408,74.0,137.0,395.0,21.0,23.0,20.0,162.0,102.0,99.0,1033.0
2022,4408,64.0,144.0,350.0,32.0,18.0,25.0,193.0,93.0,110.0,1029.0
2023,4408,98.0,139.0,428.0,33.0,13.0,35.0,199.0,84.0,127.0,1156.0
2024,4408,121.0,170.0,431.0,32.0,15.0,24.0,226.0,90.0,131.0,1240.0
2025,4408,146.0,139.0,481.0,55.0,16.0,38.0,262.0,76.0,136.0,1349.0
2012,4409,126.0,233.0,611.0,55.0,62.0,66.0,246.0,195.0,199.0,1793.0
2013,4409,142.0,255.0,564.0,36.0,39.0,64.0,285.0,239.0,184.0,1808.0
2014,4409,172.0,223.0,581.0,47.0,58.0,55.0,272.0,217.0,176.0,1801.0
2015,4409,95.0,164.0,556.0,35.0,48.0,53.0,229.0,270.0,159.0,1609.0
2016,4409,87.0,168.0,576.0,34.0,43.0,65.0,272.0,237.0,143.0,1625.0
2017,4409,103.0,183.0,624.0,43.0,62.0,86.0,264.0,264.0,142.0,1771.0
2018,4409,90.0,190.0,617.0,51.0,45.0,73.0,283.0,250.0,197.0,1796.0
2019,4409,128.0,229.0,662.0,62.0,67.0,84.0,329.0,250.0,232.0,2043.0
2020,4409,164.0,248.0,743.0,74.0,63.0,106.0,397.0,235.0,217.0,2247.0
2021,4409,259.0,331.0,808.0,88.0,78.0,117.0,442.0,303.0,296.0,2722.0
2022,4409,250.0,316.0,735.0,112.0,82.0,124.0,564.0,299.0,360.0,2842.0
2023,4409,292.0,284.0,620.0,94.0,80.0,92.0,548.0,305.0,354.0,2669.0
2024,4409,375.0,275.0,771.0,121.0,92.0,92.0,661.0,310.0,376.0,3073.0
2025,4409,321.0,271.0,653.0,96.0,86.0,101.0,616.0,274.0,362.0,2780.0
2012,4410,178.0,622.0,1027.0,121.0,100.0,101.0,633.0,454.0,451.0,3687.0
2013,4410,149.0,573.0,1140.0,122.0,94.0,71.0,566.0,435.0,371.0,3521.0
2014,4410,176.0,542.0,1131.0,126.0,113.0,70.0,634.0,492.0,387.0,3671.0
2015,4410,150.0,481.0,1109.0,115.0,101.0,96.0,574.0,441.0,329.0,3396.0
2016,4410,139.0,399.0,1205.0,113.0,129.0,84.0,582.0,439.0,325.0,3415.0
2017,4410,154.0,406.0,1406.0,117.0,145.0,73.0,625.0,453.0,391.0,3770.0
2018,4410,138.0,479.0,1535.0,111.0,126.0,105.0,632.0,442.0,370.0,3938.0
2019,4410,184.0,525.0,1497.0,153.0,113.0,113.0,827.0,561.0,517.0,4490.0
2020,4410,220.0,544.0,1667.0,174.0,153.0,166.0,908.0,513.0,488.0,4833.0
2021,4410,293.0,660.0,2131.0,226.0,188.0,252.0,1082.0,687.0,676.0,6195.0
2022,4410,379.0,674.0,1688.0,286.0,227.0,289.0,1163.0,659.0,746.0,6111.0
2023,4410,453.0,640.0,1600.0,289.0,156.0,262.0,1320.0,585.0,674.0,5979.0
2024,4410,509.0,617.0,1887.0,324.0,219.0,274.0,1390.0,643.0,750.0,6613.0
2025,4410,515.0,635.0,2257.0,348.0,164.0,311.0,1609.0,617.0,834.0,7290.0
2012,4411,190.0,510.0,1113.0,95.0,92.0,107.0,545.0,391.0,468.0,3511.0
2013,4411,220.0,429.0,1196.0,94.0,69.0,91.0,557.0,397.0,452.0,3505.0
2014,4411,284.0,379.0,1207.0,101.0,103.0,65.0,601.0,360.0,405.0,3505.0
2015,4411,213.0,278.0,1165.0,81.0,81.0,76.0,532.0,381.0,300.0,3107.0
2016,4411,158.0,321.0,1399.0,81.0,99.0,86.0,546.0,394.0,360.0,3444.0
2017,4411,182.0,351.0,1379.0,97.0,101.0,94.0,569.0,444.0,342.0,3559.0
2018,4411,160.0,390.0,1447.0,100.0,93.0,88.0,680.0,375.0,449.0,3782.0
2019,4411,230.0,495.0,1642.0,121.0,126.0,96.0,803.0,454.0,555.0,4522.0
2020,4411,254.0,580.0,1967.0,146.0,103.0,153.0,794.0,446.0,488.0,4931.0
2021,4411,330.0,608.0,2124.0,205.0,165.0,264.0,991.0,536.0,654.0,5877.0
2022,4411,372.0,648.0,1582.0,207.0,148.0,200.0,1189.0,602.0,700.0,5648.0
2023,4411,419.0,610.0,1640.0,238.0,129.0,169.0,1219.0,534.0,676.0,5634.0
2024,4411,452.0,502.0,1935.0,236.0,135.0,200.0,1316.0,529.0,739.0,6044.0
2025,4411,495.0,519.0,2168.0,265.0,149.0,209.0,1437.0,600.0,758.0,6600.0
2012,4412,213.0,687.0,1125.0,178.0,126.0,91.0,749.0,637.0,471.0,4277.0
2013,4412,236.0,639.0,1213.0,191.0,122.0,86.0,728.0,618.0,421.0,4254.0
2014,4412,296.0,614.0,1287.0,178.0,136.0,102.0,750.0,678.0,449.0,4490.0
2015,4412,360.0,416.0,1289.0,169.0,139.0,119.0,675.0,665.0,453.0,4285.0
2016,4412,338.0,432.0,1468.0,162.0,123.0,114.0,672.0,626.0,408.0,4343.0
2017,4412,237.0,382.0,1403.0,208.0,172.0,116.0,748.0,713.0,394.0,4373.0
2018,4412,252.0,448.0,2078.0,174.0,193.0,130.0,885.0,703.0,460.0,5323.0
2019,4412,235.0,496.0,2311.0,260.0,177.0,169.0,972.0,857.0,544.0,6021.0
2020,4412,313.0,635.0,2419.0,272.0,200.0,147.0,1094.0,819.0,580.0,6479.0
