target_year,ZE2020,node_idx,libze2020,flores_total_establishments_t_minus_1,flores_etab_az_t_minus_1,flores_etab_de_t_minus_1,flores_etab_c1_t_minus_1,flores_etab_c2_t_minus_1,flores_etab_c3_t_minus_1,flores_etab_c4_t_minus_1,flores_etab_c5_t_minus_1,flores_etab_fz_t_minus_1,flores_etab_gz_t_minus_1,flores_etab_hz_t_minus_1,flores_etab_iz_t_minus_1,flores_etab_jz_t_minus_1,flores_etab_kz_t_minus_1,flores_etab_lz_t_minus_1,flores_etab_mn_t_minus_1,flores_etab_oq_t_minus_1,flores_etab_ru_t_minus_1,flores_total_salaried_jobs_t_minus_1,flores_herfindahl_t_minus_1,flores_dominant_sector_weight_t_minus_1,flores_growth_etab_1y_t_minus_1,side_stock_total_t_minus_1,side_stock_be_t_minus_1,side_stock_fz_t_minus_1,side_stock_gi_t_minus_1,side_stock_jz_t_minus_1,side_stock_kz_t_minus_1,side_stock_lz_t_minus_1,side_stock_mn_t_minus_1,side_stock_oq_t_minus_1,side_stock_ru_t_minus_1,side_stock_growth_1y_t_minus_1,urssaf_employer_establishments_t_minus_1,urssaf_salaried_employees_t_minus_1,urssaf_payroll_t_minus_1,urssaf_employer_growth_1y_t_minus_1,urssaf_wage_per_employee_t_minus_1,has_flores_source,has_side_stock_source,has_urssaf_source,feature_forecast_safe,side_enterprise_creations_official,side_establishment_creations_official,communes_count,side_lag_1,side_lag_2,side_lag_3,growth_1y,growth_2y,is_covid_year,is_post_covid_rebound,fr_climat_affaires_t_minus_1,fr_climat_emploi_t_minus_1,fr_bdf_conj_services_climate_t_minus_1,fr_bdf_gstix_comp_t_minus_1
2024,1106,19,Marne-la-Vallée,15425.0,111.0,86.0,218.0,1.0,115.0,14.0,488.0,2533.0,3226.0,720.0,1198.0,563.0,637.0,369.0,2385.0,1518.0,1243.0,207427.0,0.1239524041934492,0.2091410048622366,0.0252575606513791,41309.0,1779.0,4851.0,11685.0,2364.0,1800.0,1627.0,8155.0,5351.0,3697.0,0.0177889471998422,13368.0,179273.0,6007053907.0,0.0,33507.856213707586,1,1,1,1,9342,10149,69,10141.0,9548.0,9573.0,0.0007888768366037,0.0629451193967323,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,1106,19,Marne-la-Vallée,15620.0,111.0,86.0,216.0,1.0,120.0,16.0,476.0,2549.0,3251.0,699.0,1224.0,590.0,621.0,357.0,2495.0,1559.0,1249.0,207920.0,0.1247517546203774,0.2081306017925736,0.0126418152350081,,,,,,,,,,,,13383.0,179188.0,6144320886.0,0.0011220825852782,34289.801136236805,1,0,1,1,9741,10817,69,10149.0,10141.0,9548.0,0.0658192925411371,0.0666600926930283,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,1107,20,Meaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4089.0,32015.0,781193751.0,-0.0031691857630423,24400.866812431672,0,0,1,1,1578,1729,102,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,1107,20,Meaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100.0,31966.0,789818665.0,0.0026901442895572,24708.08562222361,0,0,1,1,1518,1665,102,1729.0,,,-0.0370156159629844,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,1107,20,Meaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4066.0,31603.0,788287023.0,-0.0082926829268292,24943.423820523367,0,0,1,1,1608,1731,102,1665.0,1729.0,,0.0396396396396396,0.0011567379988433,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,1107,20,Meaux,,,,,,,,,,,,,,,,,,,,,,,10105.0,650.0,1659.0,2992.0,243.0,364.0,503.0,1599.0,1210.0,885.0,,4071.0,31433.0,797788384.0,0.0012297097884899,25380.599497343555,0,1,1,1,1577,1733,102,1731.0,1665.0,1729.0,0.0011554015020218,0.0408408408408409,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,1107,20,Meaux,,,,,,,,,,,,,,,,,,,,,,,10438.0,658.0,1641.0,3135.0,245.0,376.0,507.0,1680.0,1285.0,911.0,0.0329539831766452,4097.0,31951.0,821642757.0,0.0063866371898795,25715.713342305404,0,1,1,1,1721,1854,102,1733.0,1731.0,1665.0,0.0698211194460474,0.0710571923743501,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,1107,20,Meaux,,,,,,,,,,,,,,,,,,,,,,,10692.0,647.0,1608.0,3262.0,238.0,398.0,496.0,1751.0,1345.0,947.0,0.0243341636328797,4161.0,32755.0,846078880.0,0.0156211862338295,25830.52602656083,0,1,1,1,1929,2101,102,1854.0,1733.0,1731.0,0.1332254584681769,0.2123485285631852,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,1107,20,Meaux,4972.0,136.0,43.0,90.0,0.0,31.0,7.0,177.0,752.0,980.0,200.0,351.0,63.0,180.0,132.0,633.0,720.0,477.0,47639.0,0.119344920452361,0.1971037811745776,,10978.0,653.0,1642.0,3352.0,258.0,426.0,500.0,1808.0,1382.0,957.0,0.0267489711934156,4172.0,33361.0,877452494.0,0.0026435952895937,26301.7443721711,1,1,1,1,2200,2329,102,2101.0,1854.0,1733.0,0.1085197524988101,0.2562028047464941,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,1107,20,Meaux,4983.0,137.0,43.0,88.0,0.0,26.0,6.0,178.0,769.0,965.0,209.0,367.0,61.0,187.0,126.0,637.0,718.0,466.0,46457.0,0.1189969637485894,0.1936584386915512,0.002212389380531,11731.0,654.0,1709.0,3528.0,311.0,471.0,526.0,1997.0,1475.0,1060.0,0.06859172891237,4197.0,33863.0,902533756.0,0.0059923298178332,26652.50438531731,1,1,1,1,2633,2828,102,2329.0,2101.0,1854.0,0.2142550450837268,0.3460257020466444,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,1107,20,Meaux,5212.0,159.0,50.0,86.0,0.0,24.0,6.0,176.0,802.0,1009.0,228.0,389.0,76.0,194.0,146.0,663.0,712.0,492.0,47982.0,0.1172341824080329,0.1935917114351496,0.0459562512542643,12444.0,713.0,1814.0,3670.0,342.0,493.0,543.0,2182.0,1526.0,1161.0,0.0607791322137925,4207.0,34275.0,928052338.0,0.0023826542768643,27076.654646243616,1,1,1,1,2806,2964,102,2828.0,2329.0,2101.0,0.0480905233380482,0.2726492056676686,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,1107,20,Meaux,5158.0,150.0,46.0,94.0,0.0,26.0,8.0,173.0,800.0,1001.0,235.0,373.0,86.0,176.0,139.0,664.0,720.0,467.0,47236.0,0.1178559760501837,0.1940674680108569,-0.0103607060629317,13096.0,745.0,1853.0,3877.0,393.0,510.0,579.0,2333.0,1599.0,1207.0,0.0523947283831565,4233.0,34192.0,862718064.0,0.0061801758973139,25231.57650912494,1,1,1,1,3397,3593,102,2964.0,2828.0,2329.0,0.2122132253711202,0.2705091937765205,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
2022,1107,20,Meaux,5390.0,138.0,47.0,101.0,0.0,25.0,5.0,178.0,848.0,1066.0,249.0,398.0,94.0,180.0,136.0,721.0,727.0,477.0,48567.0,0.1196224713531896,0.197773654916512,0.0449786739046143,14357.0,797.0,1966.0,4306.0,453.0,544.0,610.0,2581.0,1725.0,1375.0,0.0962889431887599,4394.0,35434.0,953384631.0,0.0380344909047956,26905.92738612632,1,1,1,1,3394,3604,102,3593.0,2964.0,2828.0,0.0030615084887279,0.2159244264507422,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,1107,20,Meaux,5519.0,142.0,54.0,101.0,0.0,22.0,4.0,178.0,880.0,1095.0,251.0,414.0,95.0,174.0,139.0,721.0,751.0,498.0,49211.0,0.1202833834892334,0.1984055082442471,0.0239332096474953,14967.0,846.0,2075.0,4247.0,517.0,582.0,588.0,2800.0,1822.0,1490.0,0.0424879849550741,4453.0,36137.0,1025406210.0,0.0134274010013655,28375.521210947227,1,1,1,1,3483,3640,102,3604.0,3593.0,2964.0,0.0099889012208655,0.0130809908154745,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,1107,20,Meaux,5550.0,142.0,55.0,105.0,0.0,23.0,5.0,171.0,885.0,1093.0,233.0,417.0,107.0,180.0,140.0,733.0,767.0,494.0,52330.0,0.1202215404593782,0.1969369369369369,0.0056169595941293,15157.0,847.0,2068.0,4202.0,567.0,648.0,545.0,2890.0,1840.0,1550.0,0.0126945947751719,4452.0,36199.0,1064002130.0,-0.0002245677071637,29393.135998231995,1,1,1,1,3402,3768,102,3640.0,3604.0,3593.0,0.0351648351648352,0.0455049944506105,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,1107,20,Meaux,5576.0,135.0,55.0,111.0,0.0,23.0,5.0,170.0,883.0,1095.0,240.0,416.0,115.0,190.0,129.0,745.0,790.0,474.0,52493.0,0.1203585797093096,0.196377331420373,0.0046846846846846,,,,,,,,,,,,4428.0,36957.0,1096076325.0,-0.0053908355795148,29658.15204156181,1,0,1,1,3465,3821,102,3768.0,3640.0,3604.0,0.0140658174097665,0.0497252747252747,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,1108,21,Melun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4237.0,44525.0,1168080538.0,0.008569388240895,26234.26250421112,0,0,1,1,1436,1617,71,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,1108,21,Melun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4193.0,44322.0,1186980465.0,-0.0103847061600188,26780.84168133207,0,0,1,1,1506,1666,71,1617.0,,,0.0303030303030302,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,1108,21,Melun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.0,44020.0,1199570236.0,0.0016694490818029,27250.573284870512,0,0,1,1,1562,1685,71,1666.0,1617.0,,0.0114045618247298,0.0420531849103278,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,1108,21,Melun,,,,,,,,,,,,,,,,,,,,,,,9630.0,556.0,1445.0,2681.0,305.0,357.0,497.0,1539.0,1362.0,888.0,,4213.0,43946.0,1218356867.0,0.003095238095238,27723.95364765849,0,1,1,1,1484,1627,71,1685.0,1666.0,1617.0,-0.0344213649851632,-0.0234093637454981,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,1108,21,Melun,,,,,,,,,,,,,,,,,,,,,,,9952.0,570.0,1471.0,2771.0,316.0,385.0,497.0,1628.0,1403.0,911.0,0.0334371754932503,4204.0,43978.0,1229817450.0,-0.0021362449560883,27964.37878029924,0,1,1,1,1626,1752,71,1627.0,1685.0,1666.0,0.0768285187461585,0.0397626112759643,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,1108,21,Melun,,,,,,,,,,,,,,,,,,,,,,,10110.0,570.0,1482.0,2788.0,331.0,388.0,496.0,1687.0,1421.0,947.0,0.0158762057877812,4143.0,43570.0,1243901437.0,-0.0145099904852521,28549.493619462934,0,1,1,1,1754,1920,71,1752.0,1627.0,1685.0,0.095890410958904,0.1800860479409958,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,1108,21,Melun,4884.0,130.0,48.0,82.0,2.0,15.0,9.0,159.0,660.0,881.0,167.0,341.0,83.0,218.0,133.0,650.0,740.0,566.0,68597.0,0.1161260657575154,0.1803849303849304,,10338.0,576.0,1528.0,2819.0,334.0,408.0,500.0,1698.0,1503.0,972.0,0.0225519287833828,4156.0,44139.0,1287783740.0,0.0031378228336953,29175.643761752646,1,1,1,1,2057,2206,71,1920.0,1752.0,1627.0,0.1489583333333333,0.2591324200913243,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,1108,21,Melun,4902.0,120.0,42.0,82.0,1.0,14.0,10.0,159.0,702.0,879.0,180.0,366.0,92.0,214.0,119.0,628.0,726.0,568.0,68176.0,0.1162221399903219,0.1793145654834761,0.0036855036855036,10951.0,612.0,1577.0,2960.0,348.0,424.0,517.0,1862.0,1625.0,1026.0,0.0592958018959179,4168.0,44707.0,1321207235.0,0.0028873917228104,29552.580915740265,1,1,1,1,2591,2732,71,2206.0,1920.0,1752.0,0.2384406165004533,0.4229166666666666,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,1108,21,Melun,5168.0,130.0,44.0,83.0,1.0,13.0,11.0,162.0,774.0,918.0,189.0,378.0,96.0,225.0,124.0,678.0,766.0,576.0,69576.0,0.1170462700926875,0.1776315789473684,0.0542635658914729,11570.0,628.0,1654.0,3137.0,391.0,443.0,520.0,2027.0,1672.0,1098.0,0.0565245183088303,4248.0,44779.0,1333605789.0,0.0191938579654511,29781.946649098907,1,1,1,1,2871,2983,71,2732.0,2206.0,1920.0,0.091874084919473,0.3522212148685404,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,1108,21,Melun,5229.0,133.0,39.0,83.0,1.0,16.0,9.0,158.0,797.0,939.0,194.0,379.0,97.0,215.0,125.0,719.0,764.0,561.0,69058.0,0.1183597689760032,0.1795754446356856,0.0118034055727553,12243.0,641.0,1753.0,3439.0,423.0,449.0,533.0,2136.0,1711.0,1158.0,0.0581676750216075,4287.0,44384.0,1249528930.0,0.0091807909604519,28152.6885814708,1,1,1,1,3359,3533,71,2983.0,2732.0,2206.0,0.1843781428092523,0.2931918008784773,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
2022,1108,21,Melun,5412.0,129.0,38.0,89.0,1.0,14.0,9.0,163.0,892.0,955.0,199.0,410.0,117.0,215.0,126.0,715.0,764.0,576.0,69864.0,0.118496426599017,0.1764597191426459,0.0349971313826735,13503.0,682.0,1867.0,3821.0,516.0,496.0,592.0,2366.0,1856.0,1307.0,0.1029159519725557,4407.0,45375.0,1354857051.0,0.0279916025192441,29859.10856198347,1,1,1,1,3351,3537,71,3533.0,2983.0,2732.0,0.0011321822813472,0.1857190747569561,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,1108,21,Melun,5508.0,138.0,42.0,88.0,1.0,15.0,9.0,168.0,915.0,955.0,195.0,434.0,113.0,218.0,130.0,733.0,785.0,569.0,69383.0,0.1182403069622373,0.1733841684822077,0.0177383592017739,13994.0,729.0,1904.0,3812.0,566.0,521.0,605.0,2507.0,1933.0,1417.0,0.0363622898615123,4528.0,45911.0,1436920822.0,0.0274563194917176,31297.9639302128,1,1,1,1,3423,3591,71,3537.0,3533.0,2983.0,0.0152671755725191,0.0164166430795358,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,1108,21,Melun,5599.0,136.0,43.0,91.0,1.0,17.0,9.0,171.0,959.0,975.0,193.0,425.0,119.0,231.0,122.0,763.0,785.0,559.0,70970.0,0.1192932067800615,0.1741382389712448,0.0165214233841684,14278.0,754.0,1987.0,3762.0,607.0,561.0,569.0,2664.0,1962.0,1412.0,0.0202944118908103,4514.0,45788.0,1487106421.0,-0.0030918727915194,32478.08205206604,1,1,1,1,3658,3951,71,3591.0,3537.0,3533.0,0.100250626566416,0.1170483460559796,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,1108,21,Melun,5633.0,137.0,43.0,96.0,1.0,14.0,9.0,169.0,979.0,969.0,199.0,427.0,119.0,222.0,117.0,792.0,776.0,564.0,72166.0,0.1198421818070197,0.1737972661104207,0.0060725129487408,,,,,,,,,,,,4464.0,45616.0,1520588631.0,-0.0110766504209127,33334.54557611365,1,0,1,1,3589,3939,71,3951.0,3591.0,3537.0,-0.0030372057706909,0.0969089390142021,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,1109,22,Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265628.0,3036871.0,115071590568.0,0.0090792362804761,37891.497718539904,0,0,1,1,89925,102158,122,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,1109,22,Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268460.0,3046580.0,117648825135.0,0.0106615266462872,38616.68662401775,0,0,1,1,90120,100390,122,102158.0,,,-0.0173065251864757,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,1109,22,Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270176.0,3051542.0,119431523299.0,0.0063920137078148,39138.08930009812,0,0,1,1,96462,108217,122,100390.0,102158.0,,0.0779659328618387,0.0593100882946024,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,1109,22,Paris,,,,,,,,,,,,,,,,,,,,,,,666064.0,23260.0,49258.0,156767.0,49808.0,36941.0,38403.0,182590.0,70830.0,58207.0,,271577.0,3063078.0,121795396655.0,0.0051855087054364,39762.42089003284,0,1,1,1,100184,111761,122,108217.0,100390.0,102158.0,0.0327490135560957,0.1132682538101403,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,1109,22,Paris,,,,,,,,,,,,,,,,,,,,,,,689042.0,23397.0,49541.0,161413.0,52097.0,38939.0,39077.0,191434.0,74150.0,58994.0,0.0344981863604698,273431.0,3079837.0,124825963373.0,0.0068267931378578,40530.05512077425,0,1,1,1,115520,127779,122,111761.0,108217.0,100390.0,0.1433236996805684,0.1807664230204126,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,1109,22,Paris,,,,,,,,,,,,,,,,,,,,,,,712013.0,23484.0,49426.0,166355.0,54510.0,40545.0,40017.0,199443.0,77954.0,60279.0,0.0333375904516706,274079.0,3105510.0,128456206686.0,0.0023698849069784,41363.964915907534,0,1,1,1,128643,140956,122,127779.0,111761.0,108217.0,0.1031233614287168,0.2612270827927452,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,1109,22,Paris,127924.0,60.0,616.0,1903.0,8.0,482.0,75.0,2570.0,13885.0,24203.0,5654.0,10725.0,7646.0,5387.0,3938.0,27388.0,12345.0,11039.0,2207178.0,0.1261121876403035,0.2140958694224695,,733195.0,23983.0,49630.0,168631.0,57039.0,42280.0,40812.0,208724.0,81083.0,61013.0,0.0297494568217153,272421.0,3157620.0,133470994928.0,-0.0060493507346421,42269.492506381386,1,1,1,1,149835,162474,122,140956.0,127779.0,111761.0,0.1526575669003094,0.2715234897753151,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,1109,22,Paris,130268.0,66.0,594.0,1946.0,8.0,447.0,65.0,2456.0,15149.0,24169.0,6072.0,11395.0,7905.0,5209.0,3892.0,27407.0,12398.0,11090.0,2183836.0,0.1251250258708556,0.2103893511837135,0.018323379506582,778588.0,24404.0,50287.0,176534.0,61735.0,44349.0,42652.0,227253.0,87445.0,63929.0,0.0619112241627397,273765.0,3216431.0,139123816145.0,0.0049335403658308,43254.096277830926,1,1,1,1,166792,181243,122,162474.0,140956.0,127779.0,0.1155200216650049,0.2858125940009648,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,1109,22,Paris,138424.0,76.0,609.0,2011.0,7.0,444.0,65.0,2541.0,17403.0,25141.0,6856.0,12030.0,8802.0,5405.0,3991.0,28676.0,12819.0,11548.0,2252246.0,0.1242276933029366,0.2071606079870542,0.0626093898731845,825279.0,24917.0,52826.0,187144.0,66183.0,46942.0,44348.0,243141.0,91945.0,67833.0,0.0599688153426458,277673.0,3296777.0,143643820851.0,0.0142750168940515,43570.98488948449,1,1,1,1,169413,182052,122,181243.0,162474.0,140956.0,0.0044636206639705,0.1204992798847814,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,1109,22,Paris,139717.0,74.0,603.0,2071.0,7.0,431.0,59.0,2519.0,18236.0,25367.0,6702.0,12111.0,8971.0,5344.0,3968.0,28795.0,12911.0,11548.0,2232806.0,0.1246261291987575,0.2060951781100367,0.0093408657458244,861112.0,25783.0,54889.0,196134.0,70040.0,49579.0,46406.0,254766.0,94475.0,69040.0,0.0434192557910719,278195.0,3263598.0,136474531099.0,0.0018799091017132,41817.20024923413,1,1,1,1,183519,195536,122,182052.0,181243.0,162474.0,0.074066750159295,0.0788609766997898,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
2022,1109,22,Paris,144857.0,75.0,612.0,2175.0,7.0,418.0,62.0,2490.0,19380.0,26098.0,6952.0,12582.0,9659.0,5467.0,4051.0,29620.0,13242.0,11967.0,2275048.0,0.1243981838699941,0.2044775192085988,0.0367886513452193,924050.0,27222.0,58270.0,207477.0,76026.0,53852.0,49648.0,276265.0,100486.0,74804.0,0.0730892148756492,286251.0,3332138.0,147665921368.0,0.0289581049264004,44315.66800894801,1,1,1,1,189961,202584,122,195536.0,182052.0,181243.0,0.0360445135422633,0.1127809636807066,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,1109,22,Paris,331073.0,201.0,985.0,3895.0,7.0,552.0,95.0,4987.0,28020.0,53596.0,10074.0,32627.0,26068.0,14594.0,11524.0,87503.0,26192.0,30153.0,4284294.0,0.1381483761774732,0.2643012266176945,1.2855160606667266,950814.0,27185.0,59897.0,204641.0,79626.0,57701.0,51520.0,287874.0,103688.0,78682.0,0.0289638006601373,291298.0,3473740.0,163186392822.0,0.0176313794536961,46977.14648246559,1,1,1,1,196310,207701,122,202584.0,195536.0,182052.0,0.0252586581368716,0.0622136077244088,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,1109,22,Paris,335501.0,212.0,1003.0,3985.0,8.0,559.0,100.0,4860.0,28279.0,53783.0,10140.0,33127.0,27192.0,14876.0,11432.0,88685.0,26762.0,30498.0,4376430.0,0.1380244278461614,0.264336022843449,0.0133746937986485,965945.0,27846.0,60445.0,204458.0,83334.0,59670.0,50739.0,295970.0,105083.0,78400.0,0.0159137328646823,292495.0,3549465.0,172802346610.0,0.0041091940212427,48684.054247611966,1,1,1,1,209633,225039,122,207701.0,202584.0,195536.0,0.0834757656438822,0.1108429096078664,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,1109,22,Paris,337299.0,201.0,999.0,4107.0,7.0,550.0,96.0,4883.0,28046.0,53560.0,10009.0,33231.0,28022.0,15153.0,11280.0,89338.0,27050.0,30767.0,4369157.0,0.1380274311925887,0.2648629257720895,0.0053591494511193,,,,,,,,,,,,291283.0,3571998.0,179282932510.0,-0.0041436605753945,50191.21861490404,1,0,1,1,228163,246451,122,225039.0,207701.0,202584.0,0.0951479521327414,0.1865662659303517,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,1110,23,Provins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.0,7902.0,178371762.0,-0.0161290322580645,22572.989369779803,0,0,1,1,443,476,81,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,1110,23,Provins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.0,7843.0,180372971.0,-0.0009107468123861,22997.95626673467,0,0,1,1,416,459,81,476.0,,,-0.0357142857142857,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,1110,23,Provins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.0,7685.0,180284247.0,-0.0100273473108477,23459.238386467143,0,0,1,1,387,419,81,459.0,476.0,,-0.0871459694989106,-0.1197478991596638,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,1110,23,Provins,,,,,,,,,,,,,,,,,,,,,,,2920.0,212.0,456.0,864.0,61.0,105.0,183.0,416.0,317.0,306.0,,1085.0,7705.0,183278807.0,-0.0009208103130755,23786.996365996107,0,1,1,1,384,420,81,419.0,459.0,476.0,0.0023866348448686,-0.0849673202614379,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,1110,23,Provins,,,,,,,,,,,,,,,,,,,,,,,3004.0,219.0,438.0,887.0,58.0,117.0,179.0,446.0,358.0,302.0,0.0287671232876711,1093.0,7681.0,185244268.0,0.0073732718894008,24117.207134487697,0,1,1,1,431,456,81,420.0,419.0,459.0,0.0857142857142856,0.0883054892601431,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,1110,23,Provins,,,,,,,,,,,,,,,,,,,,,,,2995.0,226.0,434.0,882.0,56.0,115.0,181.0,444.0,360.0,297.0,-0.0029960053262316,1090.0,7608.0,187081769.0,-0.0027447392497712,24590.137881177707,0,1,1,1,468,498,81,456.0,420.0,419.0,0.0921052631578946,0.1857142857142857,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,1110,23,Provins,1539.0,108.0,27.0,32.0,0.0,5.0,1.0,48.0,192.0,280.0,59.0,110.0,16.0,48.0,23.0,160.0,302.0,128.0,12220.0,0.1194285378934786,0.1962313190383365,,3023.0,229.0,441.0,888.0,57.0,127.0,177.0,433.0,370.0,301.0,0.0093489148580967,1088.0,7644.0,190970556.0,-0.001834862385321,24983.065934065933,1,1,1,1,475,504,81,498.0,456.0,420.0,0.0120481927710842,0.1052631578947369,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,1110,23,Provins,1521.0,104.0,25.0,33.0,0.0,5.0,1.0,47.0,191.0,274.0,62.0,110.0,16.0,48.0,22.0,160.0,302.0,121.0,12129.0,0.119629158470002,0.1985535831689678,-0.0116959064327485,3185.0,225.0,457.0,942.0,66.0,141.0,177.0,458.0,394.0,325.0,0.0535891498511411,1080.0,7728.0,194307936.0,-0.0073529411764705,25143.36645962733,1,1,1,1,526,570,81,504.0,498.0,456.0,0.1309523809523809,0.144578313253012,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,1110,23,Provins,1561.0,120.0,25.0,33.0,0.0,3.0,1.0,47.0,203.0,278.0,65.0,109.0,15.0,46.0,21.0,160.0,309.0,126.0,12516.0,0.1201085393034327,0.1979500320307495,0.0262984878369494,3297.0,239.0,464.0,930.0,82.0,144.0,185.0,488.0,419.0,346.0,0.0351648351648352,1071.0,7792.0,199496691.0,-0.0083333333333333,25602.75808521561,1,1,1,1,579,625,81,570.0,504.0,498.0,0.0964912280701755,0.2400793650793651,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,1110,23,Provins,1553.0,127.0,23.0,33.0,0.0,4.0,1.0,46.0,212.0,275.0,70.0,107.0,15.0,44.0,17.0,160.0,303.0,116.0,12426.0,0.1202885468957118,0.1951062459755312,-0.0051249199231262,3358.0,251.0,481.0,950.0,71.0,144.0,186.0,503.0,406.0,366.0,0.0185016681831968,1069.0,7717.0,186060262.0,-0.0018674136321195,24110.43954904756,1,1,1,1,659,720,81,625.0,570.0,504.0,0.1519999999999999,0.263157894736842,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
2022,1110,23,Provins,1634.0,134.0,23.0,36.0,0.0,5.0,1.0,48.0,233.0,296.0,72.0,117.0,14.0,48.0,18.0,160.0,309.0,120.0,12595.0,0.120299360738529,0.1891064871481028,0.0521571152607855,3668.0,285.0,534.0,1031.0,89.0,146.0,192.0,566.0,418.0,407.0,0.0923168552709945,1123.0,7937.0,204810567.0,0.050514499532273,25804.53156104321,1,1,1,1,755,802,81,720.0,625.0,570.0,0.1138888888888889,0.2831999999999999,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
