ZE2020,flores_total_establishments_t_minus_1,flores_etab_az_t_minus_1,flores_etab_de_t_minus_1,flores_etab_c1_t_minus_1,flores_etab_c2_t_minus_1,flores_etab_c3_t_minus_1,flores_etab_c4_t_minus_1,flores_etab_c5_t_minus_1,flores_etab_fz_t_minus_1,flores_etab_gz_t_minus_1,flores_etab_hz_t_minus_1,flores_etab_iz_t_minus_1,flores_etab_jz_t_minus_1,flores_etab_kz_t_minus_1,flores_etab_lz_t_minus_1,flores_etab_mn_t_minus_1,flores_etab_oq_t_minus_1,flores_etab_ru_t_minus_1,flores_total_salaried_jobs_t_minus_1,source_year,flores_herfindahl_t_minus_1,flores_dominant_sector_weight_t_minus_1,flores_growth_etab_1y_t_minus_1,target_year
2702,6322,781.0,58.0,146.0,,24.0,9.0,213.0,653.0,1125.0,156.0,470.0,78.0,256.0,86.0,662.0,1030.0,575.0,63153,2023,0.11325955239237781,0.1779500158177792,0.00572701240852691,2024
2703,1925,206.0,28.0,60.0,0.0,4.0,2.0,39.0,202.0,312.0,62.0,207.0,11.0,52.0,17.0,132.0,434.0,157.0,13281,2017,0.1259558104233429,0.22545454545454546,,2018
2703,1927,219.0,28.0,58.0,0.0,3.0,2.0,41.0,200.0,305.0,61.0,203.0,10.0,60.0,15.0,125.0,432.0,165.0,13048,2018,0.12526684277100142,0.22418266735858847,0.0010389610389609505,2019
2703,1952,228.0,29.0,60.0,0.0,3.0,2.0,44.0,199.0,317.0,64.0,206.0,14.0,62.0,19.0,134.0,420.0,151.0,13509,2019,0.12244534819269014,0.2151639344262295,0.012973533990659147,2020
2703,1933,228.0,28.0,61.0,0.0,4.0,2.0,43.0,195.0,318.0,60.0,199.0,13.0,58.0,22.0,133.0,418.0,151.0,13224,2020,0.12309389911224149,0.21624418003103985,-0.009733606557377095,2021
2703,1986,246.0,29.0,64.0,0.0,4.0,1.0,45.0,196.0,325.0,58.0,198.0,17.0,56.0,21.0,144.0,414.0,168.0,13092,2021,0.12127338499405202,0.2084592145015106,0.027418520434557614,2022
2703,2011,252.0,29.0,59.0,0.0,4.0,1.0,44.0,198.0,323.0,57.0,200.0,20.0,54.0,24.0,154.0,427.0,165.0,12887,2022,0.12208413150842916,0.2123321730482347,0.012588116817723982,2023
2703,2047,257.0,31.0,60.0,,4.0,1.0,43.0,199.0,316.0,59.0,208.0,24.0,54.0,23.0,166.0,430.0,172.0,12811,2023,0.12045676003273345,0.21006350757205666,0.017901541521631037,2024
2704,3701,696.0,35.0,99.0,0.0,17.0,3.0,129.0,280.0,787.0,77.0,351.0,25.0,119.0,59.0,330.0,478.0,216.0,29248,2017,0.12714725954215692,0.2126452310186436,,2018
2704,3719,698.0,32.0,100.0,0.0,20.0,2.0,124.0,279.0,779.0,82.0,350.0,26.0,126.0,63.0,337.0,479.0,222.0,28866,2018,0.12585741511381604,0.20946490992202205,0.004863550391785987,2019
2704,3848,737.0,26.0,103.0,0.0,22.0,2.0,131.0,294.0,807.0,83.0,361.0,26.0,134.0,68.0,352.0,477.0,225.0,29727,2019,0.12644687306849467,0.2097193347193347,0.03468674374831937,2020
2704,3793,734.0,28.0,104.0,0.0,20.0,2.0,132.0,292.0,797.0,81.0,350.0,25.0,129.0,66.0,356.0,462.0,215.0,29274,2020,0.1269037438288259,0.2101239124703401,-0.014293139293139245,2021
2704,3886,732.0,29.0,108.0,0.0,21.0,2.0,132.0,295.0,834.0,77.0,369.0,29.0,130.0,65.0,381.0,457.0,225.0,29733,2021,0.12697639281541429,0.21461657231085948,0.024518850514104962,2022
2704,3997,738.0,30.0,112.0,0.0,22.0,2.0,137.0,334.0,844.0,80.0,374.0,30.0,138.0,67.0,398.0,459.0,232.0,30294,2022,0.12486566576170556,0.21115836877658245,0.028564076170869868,2023
2704,4059,755.0,30.0,119.0,,24.0,2.0,136.0,333.0,845.0,83.0,387.0,34.0,141.0,65.0,414.0,455.0,236.0,30589,2023,0.12413070064540148,0.20817935452081793,0.015511633725294072,2024
2705,4885,98.0,39.0,136.0,0.0,27.0,11.0,221.0,536.0,976.0,137.0,373.0,62.0,196.0,84.0,592.0,939.0,458.0,58417,2017,0.12439001853270042,0.19979529170931423,,2018
2705,4816,92.0,38.0,127.0,0.0,24.0,11.0,216.0,541.0,955.0,136.0,378.0,65.0,191.0,88.0,587.0,928.0,439.0,57863,2018,0.12444675003587158,0.19829734219269102,-0.014124872057318272,2019
2705,4955,103.0,37.0,126.0,0.0,23.0,11.0,212.0,575.0,973.0,139.0,381.0,63.0,209.0,98.0,600.0,952.0,453.0,58077,2019,0.12398370399182959,0.1963673057517659,0.028862126245847275,2020
2705,4910,107.0,33.0,119.0,0.0,21.0,12.0,212.0,572.0,967.0,134.0,377.0,65.0,205.0,100.0,597.0,951.0,438.0,57170,2020,0.12458426835793779,0.19694501018329938,-0.00908173562058523,2021
2705,5002,105.0,33.0,117.0,0.0,23.0,12.0,208.0,599.0,991.0,141.0,397.0,71.0,210.0,102.0,607.0,951.0,435.0,57227,2021,0.12428982825102666,0.19812075169932028,0.018737270875763823,2022
2705,5026,118.0,31.0,121.0,0.0,23.0,14.0,203.0,601.0,1000.0,137.0,394.0,69.0,208.0,110.0,624.0,945.0,428.0,58197,2022,0.12400206550291844,0.19896538002387584,0.004798080767692836,2023
2705,5065,119.0,32.0,123.0,,22.0,14.0,204.0,578.0,998.0,137.0,397.0,71.0,202.0,112.0,628.0,972.0,456.0,58781,2023,0.12413428977098315,0.19703849950641658,0.007759649820931136,2024
2706,10214,423.0,105.0,241.0,0.0,77.0,14.0,504.0,971.0,1923.0,291.0,654.0,156.0,474.0,169.0,1251.0,1860.0,1101.0,121026,2017,0.1167086038816325,0.18827100058742902,,2018
2706,10028,438.0,100.0,242.0,0.0,78.0,19.0,498.0,966.0,1866.0,269.0,637.0,155.0,472.0,177.0,1232.0,1828.0,1051.0,120025,2018,0.11585277616769574,0.18607897885919425,-0.018210299588799717,2019
2706,10238,480.0,92.0,245.0,0.0,79.0,18.0,500.0,988.0,1886.0,281.0,663.0,162.0,497.0,182.0,1257.0,1855.0,1053.0,121258,2019,0.11489953828325203,0.18421566712248486,0.02094136418029513,2020
2706,10301,494.0,89.0,248.0,0.0,74.0,19.0,493.0,970.0,1954.0,266.0,672.0,166.0,476.0,186.0,1289.0,1846.0,1059.0,120811,2020,0.11613494678067086,0.1896903213280264,0.006153545614377753,2021
2706,10542,531.0,93.0,260.0,0.0,78.0,15.0,497.0,1020.0,1999.0,274.0,697.0,179.0,477.0,197.0,1308.0,1845.0,1072.0,122247,2021,0.11491796498497071,0.18962246253082907,0.02339578681681398,2022
2706,10706,576.0,97.0,259.0,0.0,76.0,17.0,484.0,1025.0,2025.0,280.0,700.0,178.0,481.0,205.0,1313.0,1891.0,1099.0,123336,2022,0.11499858539336552,0.18914627311787782,0.015556820337696786,2023
2706,10803,571.0,96.0,248.0,,78.0,19.0,492.0,1047.0,2006.0,270.0,722.0,183.0,490.0,207.0,1331.0,1912.0,1131.0,127913,2023,0.11467053598451114,0.1856891604184023,0.009060339996263878,2024
2707,5126,337.0,50.0,154.0,0.0,29.0,0.0,231.0,514.0,1049.0,170.0,395.0,53.0,212.0,77.0,590.0,771.0,494.0,55466,2017,0.11355541486038372,0.20464299648849005,,2018
2707,5053,331.0,50.0,146.0,0.0,22.0,1.0,227.0,507.0,1023.0,175.0,397.0,55.0,213.0,76.0,560.0,773.0,497.0,55078,2018,0.11316855109831431,0.20245398773006135,-0.014241123683183754,2019
2707,5135,350.0,51.0,142.0,0.0,24.0,1.0,234.0,517.0,1034.0,176.0,393.0,54.0,222.0,81.0,592.0,772.0,492.0,56161,2019,0.11262574557066318,0.20136319376825706,0.01622798337621223,2020
2707,5091,357.0,49.0,135.0,0.0,23.0,1.0,217.0,526.0,1050.0,180.0,384.0,56.0,197.0,82.0,586.0,751.0,497.0,56717,2020,0.11412026129356341,0.20624631703005303,-0.008568646543330116,2021
2707,5233,359.0,49.0,135.0,0.0,22.0,1.0,222.0,563.0,1064.0,183.0,421.0,60.0,200.0,85.0,618.0,753.0,498.0,57829,2021,0.11345311904939362,0.2033250525511179,0.027892359065016636,2022
2707,5378,363.0,55.0,145.0,0.0,22.0,1.0,216.0,589.0,1088.0,189.0,439.0,60.0,203.0,86.0,643.0,769.0,510.0,59245,2022,0.1133767296511648,0.20230568984752695,0.027708771259315812,2023
2707,5442,377.0,52.0,136.0,,22.0,1.0,217.0,608.0,1095.0,189.0,421.0,57.0,204.0,86.0,669.0,798.0,510.0,58462,2023,0.1144433004436481,0.201212789415656,0.011900334696913317,2024
2708,2908,230.0,32.0,83.0,0.0,12.0,6.0,114.0,334.0,567.0,74.0,216.0,22.0,110.0,28.0,279.0,534.0,267.0,24166,2017,0.11905921907785569,0.19497936726272352,,2018
2708,2868,232.0,29.0,80.0,0.0,13.0,6.0,116.0,329.0,558.0,80.0,213.0,24.0,114.0,30.0,267.0,526.0,251.0,22587,2018,0.11811403278420665,0.19456066945606695,-0.01375515818431916,2019
2708,2889,235.0,28.0,82.0,0.0,12.0,7.0,117.0,319.0,566.0,74.0,222.0,27.0,122.0,32.0,281.0,521.0,244.0,24009,2019,0.1174250307410894,0.19591554170993422,0.007322175732217495,2020
2708,2869,251.0,27.0,80.0,0.0,12.0,7.0,119.0,323.0,567.0,72.0,219.0,24.0,118.0,31.0,273.0,501.0,245.0,23842,2020,0.11717217048724962,0.1976298361798536,-0.006922810661128431,2021
2708,2930,274.0,27.0,86.0,0.0,11.0,8.0,118.0,326.0,572.0,77.0,227.0,27.0,123.0,30.0,280.0,496.0,248.0,23824,2021,0.11542429148854383,0.19522184300341297,0.021261763680725076,2022
2708,2968,269.0,24.0,85.0,0.0,12.0,8.0,118.0,338.0,583.0,78.0,228.0,28.0,119.0,37.0,291.0,493.0,257.0,23897,2022,0.11540302308178521,0.19642857142857142,0.012969283276450527,2023
2708,2971,262.0,24.0,77.0,,13.0,8.0,125.0,327.0,564.0,83.0,229.0,35.0,125.0,38.0,305.0,494.0,262.0,24111,2023,0.11321842095037173,0.18983507236620667,0.001010781671159089,2024
2709,2271,232.0,25.0,59.0,0.0,7.0,3.0,118.0,230.0,366.0,63.0,151.0,18.0,73.0,21.0,178.0,559.0,168.0,17891,2017,0.12875009137283394,0.24614707177454867,,2018
2709,2299,254.0,27.0,52.0,0.0,8.0,2.0,113.0,237.0,364.0,65.0,154.0,18.0,78.0,26.0,178.0,555.0,168.0,17453,2018,0.12722005388049082,0.24140930839495434,0.01232937032144421,2019
2709,2284,261.0,26.0,55.0,0.0,8.0,2.0,116.0,231.0,368.0,64.0,153.0,13.0,74.0,25.0,180.0,542.0,166.0,17762,2019,0.12682952450765395,0.2373029772329247,-0.006524575902566387,2020
2709,2269,264.0,24.0,53.0,0.0,10.0,2.0,116.0,238.0,344.0,64.0,145.0,15.0,71.0,26.0,188.0,540.0,169.0,17417,2020,0.12590201036795984,0.2379903040987219,-0.006567425569176888,2021
2709,2327,298.0,26.0,50.0,0.0,9.0,2.0,118.0,252.0,347.0,67.0,151.0,18.0,70.0,27.0,200.0,533.0,159.0,17480,2021,0.1241964576082161,0.22905027932960895,0.02556192155134429,2022
2709,2414,325.0,29.0,54.0,0.0,9.0,2.0,115.0,280.0,352.0,63.0,151.0,18.0,72.0,27.0,197.0,552.0,168.0,17863,2022,0.12522574405446274,0.22866611433305717,0.03738719381177491,2023
2709,2407,330.0,27.0,53.0,,7.0,2.0,113.0,272.0,349.0,67.0,153.0,18.0,70.0,27.0,208.0,549.0,162.0,17931,2023,0.12527597029091683,0.22808475280432072,-0.0028997514498757537,2024
2710,2525,114.0,26.0,71.0,0.0,20.0,6.0,151.0,248.0,563.0,70.0,174.0,32.0,97.0,24.0,240.0,418.0,271.0,28458,2017,0.12114467209097149,0.22297029702970297,,2018
2710,2481,112.0,26.0,67.0,0.0,21.0,6.0,152.0,241.0,543.0,70.0,180.0,33.0,100.0,22.0,243.0,409.0,256.0,27867,2018,0.11940144534171106,0.218863361547763,-0.01742574257425744,2019
2710,2481,112.0,29.0,64.0,0.0,21.0,6.0,148.0,244.0,538.0,76.0,172.0,36.0,100.0,23.0,242.0,417.0,253.0,28923,2019,0.1190001691208688,0.21684804514308748,0.0,2020
2710,2471,109.0,28.0,68.0,0.0,19.0,6.0,144.0,250.0,535.0,73.0,175.0,33.0,95.0,25.0,247.0,419.0,245.0,28375,2020,0.11962889305502715,0.21651153379198704,-0.00403063280935112,2021
2710,2529,118.0,29.0,63.0,0.0,18.0,6.0,143.0,262.0,547.0,74.0,173.0,31.0,104.0,30.0,263.0,417.0,251.0,28923,2021,0.1190675315412,0.21629102412020562,0.02347227842978561,2022
2710,2539,124.0,30.0,61.0,0.0,17.0,6.0,138.0,270.0,548.0,75.0,176.0,35.0,103.0,34.0,258.0,413.0,251.0,29402,2022,0.1182490524734194,0.21583300512012604,0.003954132068010985,2023
2710,2567,133.0,28.0,59.0,,17.0,7.0,141.0,260.0,553.0,81.0,177.0,33.0,103.0,36.0,259.0,424.0,256.0,29154,2023,0.11819717735320599,0.21542656797818466,0.011027963765261939,2024
2711,12119,406.0,117.0,258.0,0.0,75.0,21.0,372.0,1199.0,2298.0,362.0,909.0,206.0,602.0,222.0,1694.0,2054.0,1324.0,164946,2017,0.1182059097763228,0.189619605578018,,2018
2711,12006,422.0,115.0,258.0,0.0,67.0,19.0,362.0,1189.0,2288.0,353.0,929.0,205.0,607.0,220.0,1665.0,2018.0,1289.0,163625,2018,0.11790308133178677,0.19057138097617857,-0.009324201666804144,2019
2711,12325,451.0,113.0,255.0,0.0,69.0,18.0,356.0,1243.0,2335.0,366.0,995.0,227.0,618.0,232.0,1719.0,2041.0,1287.0,165635,2019,0.11716853144839107,0.18945233265720082,0.02657004830917864,2020
2711,12352,477.0,102.0,258.0,0.0,68.0,20.0,354.0,1261.0,2352.0,379.0,1004.0,226.0,608.0,235.0,1733.0,2005.0,1270.0,164280,2020,0.11680196374818787,0.19041450777202074,0.0021906693711968295,2021
2711,12766,504.0,104.0,265.0,0.0,68.0,20.0,368.0,1339.0,2413.0,383.0,1037.0,253.0,622.0,265.0,1807.0,2021.0,1297.0,166377,2021,0.11576352999184712,0.1890177032743224,0.03351683937823835,2022
2711,13087,512.0,108.0,265.0,0.0,71.0,23.0,363.0,1432.0,2466.0,403.0,1057.0,268.0,619.0,268.0,1873.0,2053.0,1306.0,170451,2022,0.11588861416472648,0.18843126767020707,0.02514491618361281,2023
2711,13271,542.0,115.0,270.0,,70.0,23.0,368.0,1433.0,2477.0,406.0,1053.0,288.0,647.0,267.0,1911.0,2063.0,1338.0,174746,2023,0.1150036639055651,0.18664757742445934,0.014059753954305698,2024
2712,2391,108.0,33.0,76.0,0.0,9.0,3.0,107.0,279.0,477.0,89.0,157.0,23.0,107.0,27.0,216.0,471.0,209.0,24226,2017,0.12120122843207685,0.19949811794228356,,2018
2712,2377,113.0,28.0,74.0,0.0,9.0,3.0,105.0,280.0,469.0,88.0,161.0,25.0,106.0,28.0,219.0,465.0,204.0,23994,2018,0.12046043550510087,0.19730753050063105,-0.0058552906733584376,2019
2712,2452,131.0,33.0,73.0,0.0,9.0,3.0,108.0,285.0,482.0,96.0,173.0,23.0,111.0,29.0,234.0,459.0,203.0,25013,2019,0.11781905904957567,0.1965742251223491,0.03155237694572999,2020
2712,2456,137.0,34.0,74.0,0.0,8.0,3.0,108.0,285.0,493.0,85.0,163.0,22.0,114.0,35.0,230.0,454.0,211.0,25458,2020,0.11827844327260767,0.2007328990228013,0.0016313213703098572,2021
2712,2525,148.0,29.0,75.0,0.0,8.0,2.0,114.0,299.0,497.0,91.0,164.0,29.0,115.0,40.0,250.0,454.0,210.0,25749,2021,0.11628710910695031,0.19683168316831684,0.02809446254071668,2022
2712,2588,166.0,30.0,73.0,0.0,9.0,1.0,113.0,308.0,514.0,90.0,157.0,25.0,116.0,40.0,258.0,470.0,218.0,25585,2022,0.11781788016980048,0.19860896445131376,0.024950495049504973,2023
2712,2627,167.0,31.0,75.0,,9.0,1.0,114.0,307.0,515.0,90.0,171.0,21.0,117.0,45.0,270.0,476.0,218.0,25924,2023,0.11701317277216526,0.19604111153406928,0.015069551777434409,2024
2713,6098,460.0,68.0,240.0,0.0,26.0,7.0,330.0,648.0,1191.0,162.0,441.0,48.0,236.0,64.0,520.0,1116.0,541.0,53139,2017,0.11599090873984459,0.1953099376844867,,2018
2713,6067,477.0,69.0,230.0,0.0,25.0,8.0,317.0,645.0,1172.0,159.0,432.0,48.0,236.0,68.0,535.0,1127.0,519.0,52769,2018,0.11617485846811042,0.19317619910993902,-0.005083633978353541,2019
2713,6164,528.0,71.0,240.0,0.0,23.0,10.0,305.0,665.0,1166.0,176.0,447.0,42.0,249.0,73.0,549.0,1113.0,507.0,53864,2019,0.1140668472944366,0.1891628812459442,0.015988132520191156,2020
2713,6165,551.0,75.0,237.0,0.0,26.0,12.0,298.0,672.0,1164.0,163.0,447.0,43.0,244.0,75.0,561.0,1090.0,507.0,53908,2020,0.11352465222072909,0.18880778588807787,0.00016223231667744642,2021
2713,6310,587.0,74.0,252.0,0.0,27.0,12.0,298.0,703.0,1181.0,169.0,448.0,47.0,247.0,74.0,589.0,1090.0,512.0,53969,2021,0.1127011435072747,0.18716323296354992,0.023519870235198637,2022
2713,6425,624.0,75.0,254.0,0.0,27.0,12.0,307.0,712.0,1206.0,163.0,445.0,45.0,252.0,77.0,603.0,1110.0,513.0,55009,2022,0.11315112113733741,0.18770428015564203,0.018225039619651273,2023
2713,6450,658.0,77.0,251.0,,27.0,12.0,295.0,714.0,1199.0,156.0,447.0,48.0,258.0,76.0,618.0,1097.0,517.0,55330,2023,0.11269995793522024,0.18589147286821706,0.0038910505836575737,2024
2714,4003,103.0,45.0,104.0,1.0,22.0,22.0,190.0,393.0,806.0,95.0,287.0,40.0,172.0,69.0,431.0,794.0,429.0,54499,2017,0.12432475543417382,0.2013489882588059,,2018
2714,3979,105.0,43.0,108.0,1.0,20.0,21.0,196.0,391.0,781.0,97.0,283.0,42.0,183.0,76.0,445.0,778.0,409.0,53627,2018,0.12175980949494775,0.19628047248052274,-0.0059955033724706785,2019
2714,4059,120.0,44.0,107.0,1.0,20.0,23.0,193.0,405.0,788.0,104.0,286.0,43.0,187.0,76.0,456.0,793.0,413.0,53207,2019,0.12099755994984304,0.19536831731953683,0.02010555415933646,2020
2714,4023,130.0,43.0,107.0,1.0,21.0,22.0,187.0,410.0,792.0,99.0,285.0,43.0,176.0,84.0,449.0,782.0,392.0,52032,2020,0.12105097405058869,0.19686800894854586,-0.008869179600886956,2021
2714,4128,145.0,44.0,107.0,1.0,21.0,24.0,192.0,431.0,816.0,98.0,301.0,47.0,174.0,88.0,460.0,783.0,396.0,51761,2021,0.12005879679706746,0.19767441860465115,0.026099925428784587,2022
2714,4122,150.0,43.0,108.0,1.0,18.0,27.0,188.0,440.0,830.0,96.0,304.0,41.0,179.0,84.0,467.0,751.0,395.0,51724,2022,0.11979576813072233,0.20135856380397865,-0.0014534883720930258,2023
2714,4121,165.0,40.0,106.0,1.0,16.0,29.0,186.0,418.0,814.0,93.0,288.0,41.0,181.0,84.0,475.0,767.0,417.0,50847,2023,0.1197675320346229,0.19752487260373697,-0.00024260067928194573,2024
2715,3851,359.0,28.0,169.0,0.0,39.0,1.0,215.0,394.0,755.0,92.0,310.0,30.0,145.0,60.0,312.0,641.0,301.0,29400,2017,0.11194379631132444,0.19605297325370033,,2018
2715,3801,350.0,28.0,161.0,0.0,37.0,1.0,204.0,392.0,752.0,86.0,301.0,31.0,160.0,60.0,304.0,635.0,299.0,28558,2018,0.11244489656102767,0.19784267298079453,-0.012983640612827863,2019
2715,3912,391.0,29.0,176.0,0.0,37.0,1.0,211.0,398.0,755.0,84.0,302.0,28.0,167.0,65.0,314.0,646.0,308.0,29689,2019,0.11114613522024412,0.19299591002044988,0.02920284135753759,2020
2715,3911,433.0,30.0,171.0,0.0,39.0,1.0,198.0,390.0,767.0,81.0,292.0,24.0,161.0,69.0,310.0,649.0,296.0,29437,2020,0.11288924674754795,0.19611352595244183,-0.0002556237218813706,2021
2715,4024,490.0,30.0,173.0,0.0,37.0,1.0,195.0,406.0,786.0,84.0,308.0,28.0,159.0,70.0,312.0,645.0,300.0,29714,2021,0.11296596662569315,0.19532803180914513,0.028892866274610185,2022
2715,4162,531.0,33.0,178.0,0.0,39.0,2.0,198.0,436.0,802.0,90.0,300.0,31.0,166.0,64.0,322.0,665.0,305.0,30287,2022,0.1130575230322353,0.19269581931763574,0.034294234592445294,2023
2715,4199,545.0,31.0,177.0,,38.0,2.0,201.0,440.0,790.0,91.0,290.0,28.0,170.0,71.0,330.0,673.0,322.0,32256,2023,0.11238247734848357,0.18814003334127175,0.008889956751561678,2024
2716,1724,72.0,19.0,46.0,0.0,9.0,2.0,198.0,155.0,292.0,28.0,202.0,10.0,81.0,29.0,142.0,308.0,131.0,14323,2017,0.11355922394905281,0.17865429234338748,,2018
2716,1756,80.0,19.0,45.0,0.0,9.0,3.0,197.0,157.0,299.0,32.0,204.0,11.0,84.0,28.0,144.0,316.0,128.0,14275,2018,0.11328293232185387,0.17995444191343962,0.018561484918793614,2019
2716,1741,81.0,16.0,46.0,0.0,10.0,3.0,202.0,153.0,305.0,30.0,207.0,10.0,86.0,24.0,138.0,301.0,129.0,14413,2019,0.11361854071204303,0.17518667432510052,-0.008542141230068356,2020
2716,1729,90.0,15.0,44.0,0.0,11.0,3.0,189.0,158.0,305.0,34.0,203.0,10.0,83.0,27.0,137.0,299.0,121.0,13822,2020,0.11272843317529933,0.17640254482359746,-0.006892590465249815,2021
2716,1748,95.0,13.0,44.0,0.0,11.0,3.0,181.0,164.0,310.0,33.0,199.0,11.0,84.0,29.0,146.0,301.0,124.0,13772,2021,0.11226233053532247,0.17734553775743708,0.01098901098901095,2022
2716,1750,94.0,13.0,45.0,0.0,11.0,3.0,179.0,168.0,309.0,32.0,205.0,12.0,81.0,33.0,143.0,302.0,120.0,13804,2022,0.11226187755102042,0.17657142857142857,0.0011441647597254523,2023
2716,1736,100.0,12.0,44.0,,12.0,3.0,172.0,167.0,303.0,32.0,199.0,13.0,77.0,37.0,152.0,298.0,115.0,13777,2023,0.11107291511818047,0.17453917050691245,-0.008000000000000007,2024
2717,3022,132.0,30.0,76.0,0.0,28.0,2.0,155.0,371.0,620.0,113.0,189.0,26.0,118.0,45.0,324.0,553.0,240.0,31442,2017,0.12093686668380697,0.20516214427531437,,2018
2717,2968,127.0,31.0,70.0,0.0,29.0,2.0,150.0,368.0,592.0,111.0,195.0,26.0,117.0,48.0,328.0,545.0,229.0,31390,2018,0.1197962453048147,0.19946091644204852,-0.01786896095301127,2019
2717,3030,129.0,27.0,74.0,0.0,29.0,2.0,145.0,371.0,607.0,125.0,205.0,29.0,115.0,50.0,343.0,543.0,236.0,32125,2019,0.11907503621649292,0.20033003300330032,0.02088948787061984,2020
2717,3067,134.0,27.0,69.0,0.0,28.0,3.0,148.0,397.0,615.0,124.0,218.0,29.0,112.0,53.0,338.0,537.0,235.0,31505,2020,0.11895075835415318,0.20052168242582327,0.012211221122112148,2021
2717,3171,141.0,28.0,75.0,0.0,26.0,3.0,148.0,415.0,627.0,125.0,228.0,36.0,115.0,52.0,364.0,548.0,240.0,31378,2021,0.11829323633317192,0.1977294228949858,0.03390935767851322,2022
2717,3220,154.0,31.0,74.0,0.0,25.0,3.0,149.0,420.0,639.0,128.0,229.0,33.0,113.0,49.0,374.0,546.0,253.0,31908,2022,0.11812757995447708,0.1984472049689441,0.015452538631346657,2023
2717,3292,150.0,32.0,70.0,,22.0,4.0,155.0,418.0,656.0,132.0,227.0,41.0,122.0,49.0,389.0,554.0,271.0,32198,2023,0.11789008738737008,0.19927095990279464,0.022360248447204967,2024
2718,3991,344.0,42.0,128.0,0.0,19.0,5.0,156.0,358.0,741.0,116.0,216.0,31.0,134.0,43.0,342.0,991.0,325.0,39085,2017,0.13334933442390204,0.24830869456276622,,2018
2718,3965,330.0,44.0,124.0,0.0,17.0,5.0,153.0,364.0,729.0,113.0,224.0,28.0,137.0,42.0,349.0,994.0,312.0,39158,2018,0.13391545506154895,0.2506935687263556,-0.006514657980456029,2019
2718,3983,366.0,45.0,125.0,0.0,16.0,5.0,159.0,350.0,742.0,123.0,213.0,26.0,149.0,44.0,346.0,969.0,305.0,39876,2019,0.13156877058908847,0.24328395681647,0.0045397225725094525,2020
2718,4016,393.0,49.0,126.0,0.0,16.0,6.0,160.0,359.0,747.0,106.0,218.0,25.0,153.0,52.0,344.0,949.0,313.0,39950,2020,0.12945677449564294,0.23630478087649404,0.008285212151644572,2021
2718,4052,424.0,48.0,125.0,0.0,15.0,7.0,162.0,401.0,754.0,104.0,224.0,32.0,151.0,49.0,339.0,912.0,305.0,39936,2021,0.12671207179324265,0.2250740375123396,0.008964143426294813,2022
2718,4162,438.0,52.0,126.0,0.0,13.0,5.0,163.0,399.0,776.0,101.0,232.0,34.0,155.0,51.0,356.0,949.0,312.0,40312,2022,0.12787327092263565,0.22801537722248919,0.027147087857847918,2023
2718,4166,445.0,52.0,128.0,,11.0,6.0,159.0,389.0,763.0,103.0,232.0,30.0,157.0,52.0,354.0,958.0,327.0,40586,2023,0.12784009915902436,0.2299567930868939,0.0009610764055743015,2024
2801,1348,226.0,14.0,33.0,0.0,3.0,5.0,49.0,121.0,233.0,44.0,70.0,12.0,50.0,20.0,119.0,220.0,129.0,11463,2017,0.11711382507550475,0.1728486646884273,,2018
2801,1360,231.0,13.0,35.0,0.0,2.0,5.0,47.0,121.0,227.0,49.0,77.0,10.0,53.0,21.0,129.0,215.0,125.0,11358,2018,0.11534061418685118,0.1698529411764706,0.008902077151335286,2019
2801,1411,251.0,13.0,34.0,0.0,2.0,7.0,49.0,124.0,233.0,50.0,79.0,10.0,49.0,23.0,133.0,228.0,126.0,11851,2019,0.11741550769719142,0.1778880226789511,0.03750000000000009,2020
2801,1409,258.0,15.0,35.0,0.0,2.0,7.0,50.0,124.0,234.0,49.0,80.0,12.0,46.0,24.0,131.0,227.0,115.0,11713,2020,0.11799387592990615,0.18310858765081617,-0.0014174344436569397,2021
2801,1455,269.0,17.0,32.0,0.0,3.0,7.0,45.0,133.0,242.0,51.0,86.0,10.0,50.0,19.0,136.0,231.0,124.0,11869,2021,0.11912991107804582,0.18487972508591066,0.03264726756564951,2022
2801,1477,291.0,17.0,32.0,0.0,3.0,7.0,48.0,131.0,248.0,50.0,85.0,9.0,47.0,15.0,120.0,242.0,132.0,12082,2022,0.12360550788002361,0.1970209884901828,0.015120274914089293,2023
2801,1477,277.0,20.0,32.0,,2.0,7.0,48.0,137.0,246.0,49.0,87.0,12.0,49.0,17.0,123.0,235.0,136.0,11981,2023,0.11984667634489389,0.18754231550440081,0.0,2024
2802,3063,453.0,48.0,95.0,0.0,17.0,9.0,115.0,344.0,582.0,67.0,268.0,17.0,100.0,38.0,251.0,415.0,244.0,27049,2017,0.11404866078751698,0.19000979431929482,,2018
2802,3198,482.0,46.0,98.0,0.0,15.0,10.0,107.0,336.0,646.0,67.0,279.0,18.0,119.0,33.0,267.0,423.0,252.0,29263,2018,0.11710492916734623,0.20200125078173858,0.044074436826640584,2019
2802,3296,511.0,44.0,97.0,0.0,15.0,8.0,103.0,355.0,655.0,65.0,286.0,18.0,121.0,37.0,275.0,454.0,252.0,29915,2019,0.11837807963757187,0.19872572815533981,0.03064415259537201,2020
2802,3248,510.0,40.0,98.0,0.0,16.0,9.0,103.0,354.0,632.0,71.0,271.0,16.0,117.0,36.0,276.0,440.0,259.0,29372,2020,0.11731072854230873,0.19458128078817735,-0.014563106796116498,2021
